id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
14b8fcdf,15,1350,15,15,15,0,18,29,13,16,23.8,12.9,10.9,0,0,0,0
157d29b6,32,1893,21,23,6,9,1,29,31,-2,29.700000000000003,37.8,-8.1,0,0,0,0
15d0c248,17,1289,14,15,10,2,13,20,16,4,22.7,19.4,3.3,0,0,0,0
162efffd,36,3189,35,36,31,0,0,35,51,-16,38.7,55.2,-16.5,0,0,0,0
16657b95,35,2425,26,26,22,9,1,46,41,5,44.1,38.6,5.5,0,0,0,0
16b9d5cf,17,1375,15,15,13,2,17,31,12,19,26.7,13.4,13.3,0,0,0,0
173061c0,34,3045,33,34,33,0,1,35,51,-16,36.1,58.3,-22.2,0,0,0,0
17f3620a,37,2966,33,34,24,3,0,51,44,7,40.3,45.5,-5.1000000000000005,0,0,0,0
18736214,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,0,0
1880614f,26,1375,15,17,5,9,4,29,17,12,27.5,22.8,4.8,0,0,0,0
18c697e8,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,0,0
18f9dbd0,13,973,10,12,4,1,21,11,16,-5,9.2,18.0,-8.8,0,0,0,0
195f5e38,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,0,0
197640fd,28,2006,22,21,18,7,10,49,29,20,41.7,24.9,16.8,0,0,0,0
1a8d3665,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
1ab0b878,6,139,1,1,0,5,10,0,6,-6,0.8,5.5,-4.7,0,0,0,0
1ad1f50d,19,613,6,5,1,14,16,7,10,-3,6.9,9.4,-2.4000000000000004,0,0,0,0
1b82f8df,14,1122,12,13,10,1,2,7,14,-7,14.7,13.4,1.3,0,0,0,0
1c50f354,26,2009,22,22,19,4,1,15,50,-35,24.6,36.6,-12.0,0,0,0,0
1c529186,19,1302,14,15,8,4,19,22,13,9,19.9,14.2,5.7,0,0,0,0
1c8c5aed,14,1159,12,13,11,1,22,9,31,-22,13.2,25.0,-11.8,0,0,0,0
1ca1ee8a,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,0,0
1cac99dc,29,1639,18,19,4,10,4,23,27,-4,20.1,27.6,-7.5,0,0,0,0
1cadaf34,2,48,0,0,0,2,10,2,0,2,2.3,0.1,2.3,0,0,0,0
1e9a2982,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
1ea5f91c,25,963,10,7,5,18,12,14,22,-8,15.3,20.7,-5.3,0,0,0,0
1ebee5ea,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
1f9328da,29,1967,21,22,11,7,2,33,17,16,38.9,19.6,19.3,0,0,0,0
1fca9171,19,1074,11,14,2,5,18,16,19,-3,13.7,16.1,-2.3,0,0,0,0
2114abf9,33,2454,27,28,15,5,1,23,47,-24,30.0,41.7,-11.7,0,0,0,0
211c0e82,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2146785a,26,1950,21,22,15,4,4,27,20,7,24.5,25.6,-1.1,0,0,0,0
2226b8dc,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
2258c078,5,337,3,5,2,0,14,2,8,-6,3.8,5.5,-1.7,0,0,0,0
228f73ae,12,498,5,6,0,6,6,12,10,2,8.3,6.5,1.8,0,0,0,0
230a2fac,37,3330,37,37,37,0,0,51,69,-18,51.8,62.5,-10.7,0,0,0,0
2334478a,5,213,2,4,0,1,4,2,5,-3,2.3,3.8,-1.5,0,0,0,0
246d153b,30,2160,24,22,15,8,2,31,23,8,30.3,31.7,-1.4,0,0,0,0
259deea9,1,3,0,0,0,1,28,0,0,0,0.0,1.2,-1.2,0,0,0,0
261dfc43,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2648e18f,1,30,0,0,0,1,1,1,0,1,0.4,0.2,0.2,0,0,0,0
269b4638,7,480,5,6,3,1,7,1,11,-10,4.5,10.5,-6.0,0,0,0,0
277da414,16,1440,16,16,16,0,22,24,36,-12,21.1,26.3,-5.3,1440,16,16,16
27f0ddef,20,1713,19,19,19,1,9,15,32,-17,21.1,26.2,-5.1,0,0,0,0
28237d7e,1,9,0,0,0,1,3,0,0,0,0.1,0.2,-0.1,0,0,0,0
283699b4,14,1016,11,10,8,4,22,12,21,-9,14.5,16.4,-1.8,0,0,0,0
2876eaa3,5,199,2,2,1,3,12,1,4,-3,2.6,4.5,-1.9,0,0,0,0
28a15394,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,0,0
2a1beb34,35,2975,33,34,31,1,0,64,36,28,62.3,35.4,26.9,0,0,0,0
2a82aa85,1,60,0,1,0,0,4,1,1,0,0.2,0.9,-0.6,0,0,0,0
2b28ba9f,15,970,10,12,2,3,23,9,19,-10,13.9,16.6,-2.7,0,0,0,0
2b71b88a,9,788,8,9,7,0,25,7,19,-12,9.6,13.9,-4.3,0,0,0,0
2c38b327,19,750,8,8,1,11,6,12,9,3,12.2,7.1,5.1,0,0,0,0
2c851997,27,1578,17,19,3,8,5,23,21,2,20.8,24.2,-3.4,0,0,0,0
2ce5a500,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2d3f7367,2,24,0,0,0,2,23,0,0,0,0.3,0.4,-0.1,0,0,0,0
2d970560,28,1942,21,23,14,5,10,42,23,19,39.6,24.9,14.7,0,0,0,0
2ead2809,8,404,4,4,2,4,16,2,4,-2,7.1,5.9,1.2,0,0,0,0
2ec0f902,24,1548,17,18,8,6,12,10,33,-23,13.8,26.9,-13.1,0,0,0,0
2edcd048,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,0,0
2f2095ef,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2f3452eb,27,2107,23,24,19,3,11,45,21,24,41.2,21.3,19.8,0,0,0,0
2f45300d,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
2f557579,28,2073,23,24,13,4,1,38,21,17,36.3,21.3,15.0,0,0,0,0
2f7407fa,1,38,0,0,0,1,1,2,1,1,0.8,0.7,0.0,0,0,0,0
2fec6b88,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
30144daa,1,22,0,0,0,1,3,0,1,-1,0.2,0.3,-0.1,0,0,0,0
30223b33,11,990,11,11,11,0,24,16,6,10,16.3,12.6,3.7,990,11,11,11
30240438,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,0,0
30f5ffa9,35,3150,35,35,35,0,3,53,32,21,60.9,36.2,24.7,0,0,0,0
314f2124,14,1158,12,14,11,0,20,16,11,5,18.0,16.6,1.4,0,0,0,0
326766d0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
326d09ef,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,0,0
32a33c68,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
3300c14c,3,126,1,1,1,2,16,1,2,-1,2.1,2.5,-0.5,0,0,0,0
331c0a43,34,2741,30,33,23,1,1,35,40,-5,35.4,38.2,-2.8,0,0,0,0
339c6ed4,4,81,0,1,0,3,14,0,0,0,0.8,0.6,0.2,0,0,0,0
339fe0e8,35,3150,35,35,35,0,0,50,39,11,55.6,40.8,14.9,3150,35,35,35
33b8d077,32,2650,29,31,23,1,0,39,29,10,49.8,30.2,19.6,0,0,0,0
343c0d52,36,2454,27,27,15,9,2,39,32,7,40.4,28.3,12.0,0,0,0,0
343f753a,37,3330,37,37,37,0,1,40,59,-19,39.2,63.7,-24.5,3330,37,37,37
34bb6fbd,18,1412,15,16,14,2,19,14,27,-13,13.9,22.4,-8.5,0,0,0,0
3535098b,15,920,10,10,4,5,20,16,19,-3,16.1,12.0,4.1,0,0,0,0
356c9002,18,502,5,5,0,13,20,11,4,7,10.6,4.8,5.8,0,0,0,0
35dd6d80,35,3070,34,35,34,0,0,36,44,-8,42.9,44.1,-1.2,0,0,0,0
3626daea,10,601,6,6,5,4,17,12,11,1,9.6,6.4,3.3,0,0,0,0
366be751,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
37820c7f,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
3799e138,10,317,3,2,0,8,8,3,8,-5,4.6,5.9,-1.4,0,0,0,0
384dd218,6,153,1,1,1,5,20,2,6,-4,1.2,2.4,-1.1,0,0,0,0
38ac43d3,10,706,7,8,1,2,5,19,9,10,16.2,7.9,8.3,0,0,0,0
3945ac70,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
3a657c56,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
3b15ef2d,5,450,5,5,5,0,14,10,3,7,8.4,3.7,4.8,0,0,0,0
3b333ac3,35,2973,33,33,31,2,2,65,39,26,63.1,35.2,27.9,0,0,0,0
3b387cc7,2,8,0,0,0,2,6,0,1,-1,0.2,0.2,-0.1,0,0,0,0
3b57f7f8,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
3b61c9ec,16,1101,12,13,9,3,15,12,19,-7,13.7,23.8,-10.1,0,0,0,0
3b8674e6,31,2003,22,21,18,10,3,39,16,23,32.7,20.4,12.3,0,0,0,0
3bb625ac,29,1970,21,23,13,6,3,23,26,-3,31.9,23.7,8.2,0,0,0,0
3bb7af3b,22,905,10,11,1,11,9,16,14,2,13.3,14.5,-1.2,0,0,0,0
3bb7f478,33,2579,28,28,26,5,1,47,38,9,48.6,41.5,7.1,0,0,0,0
3c1e4e84,8,553,6,6,4,2,14,5,9,-4,8.3,8.8,-0.5,0,0,0,0
3caf4f73,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
3d50bcdb,13,541,6,5,3,8,19,11,5,6,9.3,4.6,4.8,0,0,0,0
3d936ba9,21,1714,19,21,15,0,7,26,36,-10,27.2,31.1,-3.9,0,0,0,0
3ead85f9,32,2847,31,32,30,0,0,44,32,12,39.7,34.1,5.6,0,0,0,0
3f9e5324,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,0,0
40f0ed6c,13,755,8,10,4,3,8,10,18,-8,9.1,14.6,-5.5,0,0,0,0
4133cfcf,3,97,1,1,0,2,9,0,3,-3,1.5,1.0,0.5,0,0,0,0
41bd99ea,9,810,9,9,9,0,10,8,13,-5,9.9,12.7,-2.8,810,9,9,9
41ff002d,3,88,1,1,0,2,14,0,4,-4,0.3,2.4,-2.1,0,0,0,0
422ec08a,29,1488,16,16,4,13,7,31,24,7,22.7,23.1,-0.3,0,0,0,0
42b1a58a,2,114,1,1,1,1,28,0,2,-2,0.3,1.2,-0.9,0,0,0,0
433030e4,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
434b8c73,12,699,7,9,1,3,6,9,11,-2,8.0,14.5,-6.5,0,0,0,0
438dfc6a,27,2226,24,25,22,2,11,20,37,-17,24.6,36.0,-11.4,0,0,0,0
43a1bea5,12,785,8,9,7,3,5,12,7,5,9.9,10.7,-0.8,0,0,0,0
43a2e16c,35,2133,23,22,19,13,3,26,35,-9,27.8,35.0,-7.2,0,0,0,0
43b78598,29,2267,25,24,18,5,2,31,21,10,41.0,27.3,13.8,0,0,0,0
440c84ed,26,1612,17,19,6,7,4,31,22,9,26.0,23.6,2.4,0,0,0,0
4431aed2,36,2859,31,31,27,5,0,45,41,4,51.2,41.4,9.9,0,0,0,0
44510fde,6,170,1,0,0,6,9,2,3,-1,3.9,1.8,2.1,0,0,0,0
44ac04e9,30,2015,22,23,14,7,5,31,24,7,34.4,28.1,6.3,0,0,0,0
44eb9093,30,2579,28,29,26,1,7,45,29,16,50.6,29.6,21.0,0,0,0,0
455a2b79,29,1454,16,16,5,13,4,12,24,-12,18.0,23.9,-6.0,0,0,0,0
45b9b619,34,1927,21,18,12,16,2,37,25,12,37.4,25.8,11.7,0,0,0,0
4611e028,28,2357,26,27,20,1,5,37,42,-5,35.0,34.5,0.5,0,0,0,0
468a2422,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
46a8347f,10,727,8,8,7,2,5,11,7,4,12.1,9.1,3.0,0,0,0,0
46f5c54d,31,2542,28,29,22,2,3,35,42,-7,32.0,37.0,-5.1,0,0,0,0
47508c51,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,0,0
47a500ae,21,1823,20,20,20,1,7,18,44,-26,22.3,37.3,-15.0,0,0,0,0
4a56052c,33,2941,32,33,30,0,0,36,39,-3,46.3,35.3,11.0,0,0,0,0
4a5a45c7,25,1821,20,21,11,4,4,32,25,7,32.9,28.4,4.5,0,0,0,0
4affc2d1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
4b029b31,29,2610,29,29,29,0,8,21,56,-35,27.6,49.6,-22.0,0,0,0,0
4b2a53a6,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
4bd414c1,20,1713,19,19,19,1,6,33,22,11,30.4,21.2,9.3,0,0,0,0
4c109f37,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,0
4c3a6744,29,1341,14,14,1,15,8,26,15,11,26.0,17.0,9.0,0,0,0,0
4c62d0c8,9,810,9,9,9,0,21,15,8,7,12.1,8.5,3.7,810,9,9,9
4c6f9258,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
4c78b5ed,27,1987,22,22,16,5,2,32,25,7,33.1,29.2,3.9,0,0,0,0
4cc93246,25,1185,13,12,3,13,11,10,19,-9,11.8,24.0,-12.2,0,0,0,0
4d3ab428,7,161,1,1,0,6,23,3,3,0,1.5,2.8000000000000003,-1.3,0,0,0,0
4dba2a97,23,1761,19,20,15,3,10,17,32,-15,18.5,33.5,-15.0,0,0,0,0
4e219ad2,35,3018,33,35,22,0,1,51,33,18,42.6,36.5,6.1,0,0,0,0
4e358a2d,34,2806,31,31,30,3,2,50,38,12,51.4,42.8,8.6,0,0,0,0
4e6dbac4,31,2396,26,29,18,2,1,39,27,12,43.9,28.4,15.4,0,0,0,0
4e7db402,34,3015,33,34,33,0,3,43,40,3,50.0,36.2,13.9,3015,34,34,33
4f2908e5,16,1356,15,14,13,2,11,20,26,-6,19.5,24.6,-5.1,0,0,0,0
4f8ce0e1,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,0,0
4fa7cb9b,17,621,6,7,0,10,1,13,8,5,10.6,7.2,3.4,0,0,0,0
4fac8f81,5,282,3,3,2,2,33,6,5,1,4.2,6.4,-2.2,0,0,0,0
509a4ccb,24,889,9,8,1,16,7,17,5,12,16.3,9.7,6.6,0,0,0,0
50a7b0fe,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
5128bde4,33,2542,28,30,19,3,2,28,43,-15,33.6,41.7,-8.1,0,0,0,0
514f0896,3,251,2,2,2,1,35,4,2,2,2.1,4.1,-2.0,250,3,2,2
528492ea,26,1848,20,21,14,5,3,32,35,-3,24.2,34.9,-10.7,0,0,0,0
5294a83f,27,1990,22,25,9,2,4,30,22,8,35.0,23.3,11.7,0,0,0,0
52e2ef8f,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,0
52ec54d0,29,2472,27,27,26,2,6,50,21,29,42.8,26.7,16.0,0,0,0,0
5313ed43,31,2639,29,31,24,0,0,28,43,-15,32.8,44.6,-11.8,0,0,0,0
532d2690,18,1270,14,15,8,3,5,22,18,4,24.3,19.6,4.7,0,0,0,0
539230cf,4,62,0,0,0,4,34,2,0,2,0.7,0.9,-0.2,0,0,0,0
53a0e358,35,2875,31,32,26,3,1,45,46,-1,42.4,45.3,-2.9,0,0,0,0
53de807a,28,2243,24,28,17,0,2,36,26,10,42.3,26.4,15.8,0,0,0,0
53e494ec,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
543d9d2b,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
548902cc,22,1342,14,13,7,9,10,20,31,-11,19.6,25.0,-5.4,0,0,0,0
54ab361e,11,208,2,0,0,11,10,4,5,-1,2.8,3.1,-0.2,0,0,0,0
54c356b0,11,990,11,11,11,0,24,6,23,-17,13.9,18.3,-4.5,0,0,0,0
54e0c0cc,1,4,0,0,0,1,25,0,0,0,0.2,0.1,0.1,0,0,0,0
54e53b7e,21,1031,11,12,0,9,3,18,15,3,10.2,16.7,-6.5,0,0,0,0
550985aa,2,65,0,0,0,2,3,0,3,-3,0.5,1.5,-1.0,0,0,0,0
55667895,24,2010,22,22,21,2,12,31,19,12,27.5,25.5,2.0,0,0,0,0
56400c01,27,2266,25,24,22,3,10,22,37,-15,28.5,42.1,-13.6,0,0,0,0
56b2957b,12,896,10,10,5,2,2,12,11,1,11.2,13.3,-2.1,0,0,0,0
570bb4b9,32,2259,25,26,13,6,6,37,50,-13,35.2,48.8,-13.7,0,0,0,0
5710a281,16,1114,12,13,10,3,9,21,15,6,20.1,11.9,8.2,0,0,0,0
57f86750,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
58027adc,18,1065,11,11,9,7,19,18,22,-4,12.9,18.7,-5.8,0,0,0,0
585a73a8,33,2922,32,33,31,0,0,36,56,-20,34.5,57.7,-23.2,0,0,0,0
58d97e77,19,603,6,6,1,13,18,8,12,-4,12.5,9.2,3.3,0,0,0,0
58e933d2,38,3066,34,33,24,5,0,35,53,-18,42.2,50.2,-8.0,0,0,0,0
599d91d0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
59a3efba,3,44,0,0,0,3,26,2,0,2,1.2,0.0,1.2,0,0,0,0
59bf127b,31,2301,25,26,21,5,6,30,23,7,29.5,30.2,-0.7,0,0,0,0
5aa53281,30,2246,25,25,17,5,7,48,32,16,47.2,24.9,22.3,0,0,0,0
5aaef9ef,18,1535,17,17,14,1,0,20,33,-13,18.2,28.5,-10.3,0,0,0,0
5bd72174,38,3420,38,38,38,0,0,51,70,-19,52.4,63.6,-11.3,0,0,0,0
5bdd44d8,2,9,0,0,0,2,10,0,0,0,0.1,0.1,0.0,0,0,0,0
5cec2c74,35,2659,29,30,21,5,0,39,29,10,36.0,34.6,1.4,0,0,0,0
5d4f7d61,24,1314,14,15,6,9,11,29,16,13,24.4,17.7,6.6,0,0,0,0
5df4ef30,13,838,9,9,4,4,22,18,11,7,15.8,15.9,0.0,0,0,0,0
5e861944,36,2549,28,31,8,5,0,42,20,22,46.5,28.0,18.4,0,0,0,0
5eb72339,30,1915,21,22,15,8,7,20,33,-13,25.6,35.1,-9.5,0,0,0,0
5efc5389,11,830,9,9,8,2,14,7,14,-7,11.2,14.0,-2.7,0,0,0,0
5f757d3a,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
5fd5ed86,5,183,2,2,1,3,33,3,3,0,2.4,2.8,-0.4,0,0,0,0
601ef102,16,970,10,11,3,5,2,16,15,1,14.3,19.3,-5.0,0,0,0,0
605873e1,27,1494,16,17,8,10,8,14,23,-9,18.0,26.1,-8.1,0,0,0,0
61228681,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,0,0
614c38fb,11,659,7,9,1,2,2,5,13,-8,8.7,10.7,-2.0,0,0,0,0
616aea37,27,2307,25,27,21,0,7,23,42,-19,24.5,41.6,-17.1,0,0,0,0
618ab91f,1,17,0,0,0,1,23,1,1,0,0.1,0.1,0.0,0,0,0,0
61b3978f,27,2200,24,24,22,3,6,40,33,7,29.2,36.1,-6.9,0,0,0,0
61ecee0e,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,0,0
6213fd82,3,49,0,0,0,3,27,2,0,2,2.2,0.2,2.0,0,0,0,0
62437b4f,35,2178,24,24,10,11,1,22,30,-8,25.8,35.2,-9.4,0,0,0,0
63071a3f,38,3346,37,38,34,0,0,39,58,-19,39.0,62.5,-23.5,0,0,0,0
635b0bae,16,1183,13,13,11,3,21,11,26,-15,10.2,25.7,-15.5,0,0,0,0
6378443d,5,227,2,3,2,2,9,0,6,-6,1.7,3.3,-1.6,0,0,0,0
644faf10,5,208,2,2,0,3,27,3,2,1,1.9,1.8,0.1,0,0,0,0
6499048c,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
649b01d8,36,3240,36,36,36,0,2,58,51,7,48.9,53.8,-4.8,3240,36,36,36
64cd167d,34,2841,31,32,27,2,3,34,48,-14,37.4,44.7,-7.4,0,0,0,0
65e4dede,8,238,2,2,1,6,22,1,6,-5,3.1,4.6,-1.4,0,0,0,0
67cddecb,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
67f649be,33,2970,33,33,33,0,4,32,46,-14,41.7,44.7,-3.0,2970,33,33,33
