,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
50,14a82e0e,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
51,1512328c,26,1533,17,20,3,6,4,0,11,23,-12,16.3,26.2,-9.9,0,0,0,0
52,1519a888,1,67,0,0,0,1,6,0,1,2,-1,0.7,1.1,-0.4,0,0,0,0
53,1633fc8a,33,2767,30,31,29,2,1,0,31,44,-13,36.9,41.5,-4.6,0,0,0,0
54,167c1bb0,13,524,5,6,4,7,12,2,8,8,0,5.7,7.7,-1.9,0,0,0,0
55,16e9d0ea,36,3136,34,36,32,0,0,0,36,60,-24,44.8,53.4,-8.7,0,0,0,0
56,174651c8,2,163,1,2,1,0,0,0,1,4,-3,0.9,3.9,-3.0,0,0,0,0
57,174f09a6,7,316,3,4,3,3,16,1,3,1,2,3.9,4.3,-0.4,0,0,0,0
58,17a1299d,1,90,1,1,1,0,3,0,0,1,-1,0.9,1.0,-0.1,0,0,0,0
59,17d9e354,17,1530,17,17,17,0,21,0,18,35,-17,23.1,29.9,-6.7,0,0,0,0
60,1840e36d,27,2430,27,27,27,0,5,1,43,36,7,46.2,38.0,8.2,0,0,0,0
61,18dc8533,6,344,3,4,1,2,20,0,1,5,-4,3.1,4.9,-1.8,0,0,0,0
62,19709006,31,2504,27,29,16,2,1,1,29,25,4,30.5,25.1,5.5,0,0,0,0
63,19b776e9,24,1158,12,12,4,12,5,1,13,16,-3,14.2,17.7,-3.4,0,0,0,0
64,1a1609ab,3,37,0,0,0,3,12,1,2,1,1,1.0,0.7,0.3,0,0,0,0
65,1a317a1b,15,1231,13,14,10,1,7,1,10,19,-9,11.5,16.799999999999997,-5.300000000000001,0,0,0,0
66,1b17ed86,28,2013,22,24,13,4,7,1,26,30,-4,27.4,33.7,-6.3,0,0,0,0
67,1bda5842,34,2821,31,33,20,1,0,0,31,47,-16,35.6,39.1,-3.5,0,0,0,0
68,1d1691ad,14,1178,13,14,12,0,6,1,24,15,9,25.7,17.5,8.2,0,0,0,0
69,1d5f96d9,12,295,3,2,0,10,5,1,3,5,-2,4.9,4.2,0.7,0,0,0,0
70,1daec722,31,2354,26,26,19,5,3,1,33,30,3,38.3,29.1,9.2,0,0,0,0
71,1e1bea09,3,60,0,0,0,3,8,0,0,0,0,0.8,1.7,-0.9,0,0,0,0
72,1f079188,31,2674,29,30,29,1,1,1,40,41,-1,47.5,36.7,10.8,0,0,0,0
73,1f54ed90,26,2110,23,25,21,1,5,1,27,34,-7,31.9,33.2,-1.3,0,0,0,0
74,1fb1c435,33,2528,28,29,20,4,1,1,41,23,18,47.7,30.4,17.3,0,0,0,0
75,1fc9a88f,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
76,1fe0492d,33,2772,30,33,28,0,1,1,26,41,-15,30.5,41.9,-11.4,0,0,0,0
77,1fe67e86,11,523,5,6,4,5,18,1,5,7,-2,5.7,8.7,-3.0,0,0,0,0
78,200e89e1,9,399,4,5,0,4,3,1,8,5,3,6.4,3.9,2.6,0,0,0,0
79,20b9f052,33,2970,33,33,33,0,5,1,40,47,-7,39.1,43.5,-4.4,0,0,0,0
80,220c11f1,32,2729,30,30,26,2,0,0,29,40,-11,36.1,37.1,-1.0,0,0,0,0
81,228b0d9d,11,951,10,11,8,0,9,1,14,10,4,15.0,13.6,1.4,0,0,0,0
82,2306bfde,24,1368,15,16,3,8,7,1,17,19,-2,18.4,19.6,-1.2,0,0,0,0
83,23fffc06,4,65,0,0,0,4,4,2,1,0,1,1.0,0.8,0.2,0,0,0,0
84,240d3a0b,29,2476,27,29,23,0,2,1,29,27,2,29.4,29.3,0.1,0,0,0,0
85,244f57b9,36,2971,33,34,18,2,0,1,35,37,-2,37.3,45.4,-8.1,0,0,0,0
86,2475cf9b,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
87,248c409d,3,270,3,3,3,0,11,0,0,6,-6,3.7,5.0,-1.3,0,0,0,0
88,24f59bb2,24,1937,21,22,20,2,1,1,22,30,-8,27.1,28.1,-1.0,0,0,0,0
89,253a06b9,34,1997,22,20,9,14,0,0,26,36,-10,29.5,35.5,-6.0,0,0,0,0
90,25c72b36,12,517,5,7,1,5,6,1,5,3,2,5.0,6.8,-1.8,0,0,0,0
91,2683eda7,15,359,4,2,1,13,11,1,5,9,-4,8.0,6.6,1.4,0,0,0,0
92,26f2473f,7,559,6,6,6,1,27,0,4,10,-6,4.6,10.2,-5.5,0,0,0,0
93,274ab13c,2,176,2,2,1,0,0,0,3,4,-1,3.3,3.5,-0.2,0,0,0,0
94,27a013f7,32,2682,29,30,29,2,2,1,35,47,-12,34.5,44.0,-9.5,0,0,0,0
95,27d0a506,32,2211,24,25,16,7,5,1,25,33,-8,28.0,36.0,-8.0,0,0,0,0
96,27dc1378,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
97,293211e1,20,943,10,10,4,10,3,1,6,14,-8,11.4,13.2,-1.8,0,0,0,0
98,2946f9a1,20,1698,18,19,16,1,12,1,31,24,7,35.1,22.3,12.7,0,0,0,0
99,2973d8ff,15,527,5,4,1,11,2,1,6,4,2,7.2,4.6,2.6,0,0,0,0
100,29b61deb,34,2792,31,32,25,2,3,0,27,42,-15,33.1,42.0,-8.9,0,0,0,0
101,29e48848,6,481,5,6,3,0,2,0,2,6,-4,4.1,5.5,-1.4,0,0,0,0
102,2a0c8ba4,36,2875,31,32,25,4,0,1,37,38,-1,42.2,36.7,5.5,0,0,0,0
103,2a8c9f98,1,29,0,0,0,1,1,3,1,0,1,0.9,0.9,0.0,0,0,0,0
104,2b15a82a,9,629,7,8,4,1,14,1,12,8,4,11.1,7.6,3.5,0,0,0,0
105,2bee98fd,29,1486,16,17,6,12,2,1,18,23,-5,21.1,24.7,-3.6,0,0,0,0
106,2e23c66b,16,699,7,7,2,9,2,1,11,15,-4,10.2,17.0,-6.8,0,0,0,0
107,2e8fc160,5,233,2,3,0,2,6,1,2,4,-2,2.2,5.0,-2.9,0,0,0,0
108,2ef16f06,15,359,4,2,0,13,6,1,6,10,-4,5.1,6.0,-0.8,0,0,0,0
109,3024e383,35,3028,33,34,27,1,1,1,40,43,-3,49.7,41.3,8.4,0,0,0,0
110,3061e1ec,5,365,4,4,4,1,25,0,2,5,-3,3.1,6.0,-2.8,0,0,0,0
111,30672832,1,90,1,1,1,0,2,0,0,2,-2,0.6,1.4,-0.8,0,0,0,0
112,307fcd26,6,540,6,6,6,0,32,1,9,7,2,5.9,8.7,-2.7,0,0,0,0
113,31223bcf,21,1149,12,12,4,9,4,0,13,24,-11,18.1,20.7,-2.6,0,0,0,0
114,31f5b89b,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
115,32974271,20,1544,17,17,15,3,6,1,15,26,-11,21.700000000000003,29.0,-7.199999999999999,0,0,0,0
116,32c0491f,23,1868,20,21,19,2,3,1,30,22,8,34.7,25.0,9.7,0,0,0,0
117,335039a2,5,341,3,5,1,0,16,0,2,4,-2,2.0,4.2,-2.2,0,0,0,0
118,3353737a,14,1119,12,13,10,1,10,2,26,9,17,22.7,12.9,9.8,0,0,0,0
119,335fa267,29,2088,23,23,19,6,2,2,58,26,32,50.2,29.4,20.9,0,0,0,0
120,33a86671,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
121,355c883a,27,2032,22,23,18,4,4,1,24,30,-6,24.4,31.6,-7.2,0,0,0,0
122,3594a357,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
123,35f6db55,20,1233,13,14,5,6,1,1,16,23,-7,16.8,19.6,-2.7,0,0,0,0
124,36d5469c,25,1009,11,10,3,15,9,0,14,25,-11,17.2,17.9,-0.7,0,0,0,0
125,375a669e,5,193,2,2,0,3,3,0,2,4,-2,2.0,3.2,-1.2,0,0,0,0
126,377ef3a6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
127,379652be,32,1997,22,22,6,10,6,1,34,20,14,33.2,29.6,3.5,0,0,0,0
128,37e103f8,11,417,4,5,1,6,10,1,6,5,1,7.6,7.4,0.3,0,0,0,0
129,37f1cf47,25,1642,18,17,15,8,4,1,19,19,0,20.7,20.6,0.2,0,0,0,0
130,37f96552,27,966,10,9,3,18,9,0,10,15,-5,12.5,12.7,-0.2,0,0,0,0
131,38699c72,20,730,8,7,0,13,11,0,8,9,-1,12.3,13.4,-1.1,0,0,0,0
132,3902e91b,22,1345,14,14,7,8,0,0,13,25,-12,20.7,24.0,-3.3,0,0,0,0
133,3aa4a3be,33,1957,21,22,10,11,4,1,24,27,-3,27.5,24.4,3.1,0,0,0,0
134,3b9f859b,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
135,3c05c659,15,450,5,4,2,11,16,2,7,1,6,6.3,5.9,0.4,0,0,0,0
136,3c7bc9bd,31,2474,27,27,25,4,0,1,27,31,-4,30.7,29.2,1.6,0,0,0,0
137,3c88ebb5,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
138,3cb6f224,16,557,6,5,0,11,8,1,7,8,-1,8.6,8.0,0.6,0,0,0,0
139,3d7e48ce,4,146,1,2,0,2,4,1,1,0,1,1.1,1.2,-0.1,0,0,0,0
140,3e1858af,1,10,0,0,0,1,0,0,0,1,-1,0.0,0.3,-0.3,0,0,0,0
141,3e4f735d,28,2181,24,25,21,3,3,1,31,21,10,27.9,25.6,2.3,0,0,0,0
142,3e5a168c,1,90,1,1,1,0,0,3,3,0,3,0.9,0.9,0.1,0,0,0,0
143,3e729bb0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
144,3e96f3e7,9,404,4,4,2,5,12,2,6,5,1,6.4,7.0,-0.5,0,0,0,0
145,3ecc11d8,30,2613,29,30,28,0,3,1,32,30,2,32.6,31.9,0.6,0,0,0,0
146,3ee0dd59,1,7,0,0,0,1,2,3,0,1,-1,0.5,0.0,0.5,0,0,0,0
147,3eed9821,14,1189,13,13,12,1,8,2,30,16,14,24.5,13.5,11.1,0,0,0,0
148,3ef0fa48,8,229,2,1,0,7,7,2,6,2,4,2.8,4.6,-1.8,0,0,0,0
149,3effaa34,27,2159,24,25,18,2,1,1,34,26,8,45.0,29.2,15.8,0,0,0,0
150,3f10bd22,32,2712,30,31,28,1,0,1,50,42,8,50.9,37.0,14.0,0,0,0,0
151,3f79a1c8,32,1789,19,18,12,14,1,1,23,29,-6,30.6,25.1,5.5,0,0,0,0
152,3fc45c73,33,2902,32,33,32,0,1,1,33,40,-7,34.9,39.4,-4.4,0,0,0,0
153,407feb71,9,376,4,5,0,4,3,1,8,4,4,10.4,4.7,5.7,0,0,0,0
154,40b9b91a,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
155,418f8f61,35,2553,28,27,20,8,2,1,26,35,-9,32.4,44.0,-11.6,0,0,0,0
156,41b3069f,36,3130,34,35,34,1,0,1,30,46,-16,37.8,52.9,-15.1,0,0,0,0
157,41c12f75,14,1007,11,12,6,2,1,1,12,10,2,12.2,14.1,-1.8,0,0,0,0
158,42276181,33,1612,17,16,7,17,1,1,20,18,2,27.8,21.9,5.9,0,0,0,0
159,4242011c,31,2727,30,31,29,0,4,0,31,43,-12,33.9,43.3,-9.5,0,0,0,0
160,42dcf26d,33,2964,32,33,31,0,0,1,44,47,-3,47.0,47.9,-0.9,0,0,0,0
161,43f71e77,38,2648,29,28,16,10,0,1,40,27,13,37.9,31.4,6.5,0,0,0,0
162,4442fbcd,16,670,7,9,1,7,7,1,13,9,4,8.7,12.0,-3.3,0,0,0,0
163,44e07fac,1,63,0,1,0,0,0,1,0,0,0,0.0,0.2,-0.2,0,0,0,0
164,45af8a54,30,1779,19,19,9,11,2,1,31,26,5,33.1,25.7,7.5,0,0,0,0
165,45e17712,25,1799,20,23,11,2,4,1,22,19,3,20.4,21.7,-1.3,0,0,0,0
166,45e304c8,16,555,6,5,1,11,7,1,6,14,-8,6.0,11.5,-5.5,0,0,0,0
167,4601e194,36,2991,33,32,32,4,0,2,86,30,56,70.0,38.6,31.4,0,0,0,0
168,46166b49,9,140,1,0,0,9,4,0,0,6,-6,1.8,3.3,-1.5,0,0,0,0
169,467bae22,34,2280,25,26,13,8,1,1,42,28,14,45.3,30.5,14.9,0,0,0,0
170,46e07328,6,113,1,0,0,6,5,1,4,0,4,0.8,1.6,-0.8,0,0,0,0
171,4737cebe,20,1254,13,13,8,7,0,1,21,11,10,21.9,17.3,4.6,0,0,0,0
172,474ecac8,21,1449,16,17,12,4,1,1,26,30,-4,22.6,29.4,-6.8,0,0,0,0
173,487d9b09,14,934,10,12,7,2,7,1,9,16,-7,10.6,14.2,-3.6,0,0,0,0
174,48b3dd60,27,1430,15,19,0,8,3,2,32,15,17,29.9,18.8,11.0,0,0,0,0
175,48e89655,20,743,8,6,2,14,3,1,8,12,-4,9.4,10.0,-0.7,0,0,0,0
176,4958bfb2,24,2107,23,23,23,1,1,1,38,23,15,36.8,24.8,11.9,0,0,0,0
177,49ea92be,23,1321,14,15,4,8,4,1,21,17,4,16.9,18.2,-1.3,0,0,0,0
178,4a478107,37,3195,35,35,32,2,0,1,53,62,-9,49.9,69.9,-20.0,0,0,0,0
179,4a537185,14,779,8,9,2,5,2,1,9,17,-8,10.2,14.2,-4.0,0,0,0,0
180,4a895384,31,2677,29,30,28,1,3,1,35,52,-17,42.3,48.0,-5.7,0,0,0,0
181,4accb7e0,24,1580,17,17,10,7,9,1,18,22,-4,20.3,24.3,-4.0,0,0,0,0
182,4acd733a,17,888,9,10,5,7,4,0,8,18,-10,12.1,13.4,-1.4,0,0,0,0
183,4b5e7e90,10,776,8,10,7,0,8,1,9,10,-1,12.9,12.7,0.3,0,0,0,0
184,4b803b3c,7,536,6,6,5,1,0,1,11,8,3,13.7,6.3,7.4,0,0,0,0
185,4c2e9442,35,2960,32,33,28,2,0,1,47,51,-4,40.2,50.3,-10.2,0,0,0,0
186,4c5b14d2,30,1696,18,17,7,13,2,1,22,21,1,25.5,24.2,1.3,0,0,0,0
187,4cee5954,10,897,10,10,9,0,0,1,17,15,2,17.2,15.7,1.5,0,0,0,0
188,4d224fe8,29,2312,25,27,21,2,3,1,43,32,11,48.1,31.0,17.1,0,0,0,0
189,4db76f57,19,1406,15,15,13,4,11,1,15,24,-9,16.2,22.2,-6.0,0,0,0,0
190,4dbd0916,31,1817,20,22,5,9,1,1,29,11,18,23.6,19.4,4.1,0,0,0,0
191,4f28a6ff,23,1933,21,22,19,1,12,2,57,19,38,45.4,27.4,18.0,0,0,0,0
192,4ffb647d,9,701,7,6,6,3,2,1,15,18,-3,14.9,15.4,-0.5,0,0,0,0
193,51c30111,10,532,5,6,1,4,6,1,11,16,-5,9.8,14.6,-4.8,0,0,0,0
194,51e3954c,19,1671,18,19,16,0,11,2,27,25,2,21.4,24.3,-2.8999999999999995,0,0,0,0
195,525f9bf4,12,222,2,1,1,11,9,1,7,7,0,5.4,6.8,-1.4,0,0,0,0
196,529f49ab,32,2070,23,22,16,10,4,2,33,21,12,30.5,28.7,1.9,0,0,0,0
197,53ddba36,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
198,54073b28,18,1285,14,15,10,3,5,1,14,16,-2,15.8,14.3,1.5,0,0,0,0
199,545e2f01,15,1173,13,13,12,2,14,1,14,19,-5,15.7,24.4,-8.7,0,0,0,0
200,549c6ba7,6,172,1,1,1,5,4,0,2,7,-5,3.5,6.1,-2.6,0,0,0,0
201,55126f3b,30,2586,28,29,26,1,0,2,42,22,20,37.6,31.9,5.6,0,0,0,0
202,5512b1a9,4,359,4,4,3,0,32,3,10,2,8,7.9,3.8,4.0,0,0,0,0
203,555f3a0b,32,2806,31,31,30,1,0,1,42,36,6,38.8,43.1,-4.3,0,0,0,0
204,56545648,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
205,56cafd0a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
206,581c5276,14,1260,14,14,14,0,21,1,20,22,-2,24.6,17.1,7.5,0,0,0,0
207,5890cef1,10,645,7,8,4,2,0,1,10,10,0,9.4,9.5,-0.1,0,0,0,0
208,58afe001,33,2676,29,32,20,1,2,1,32,25,7,36.0,32.4,3.7,0,0,0,0
209,58bc7d18,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
210,59504479,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
211,59b7d823,4,211,2,2,2,2,1,2,2,4,-2,2.8,3.3,-0.5,0,0,0,0
212,59d53e8a,22,1778,19,22,10,0,4,1,18,21,-3,20.6,20.4,0.2,0,0,0,0
213,59d93937,19,601,6,6,0,13,7,1,7,9,-2,7.7,11.5,-3.8,0,0,0,0
214,5a626448,36,3055,33,35,28,1,2,0,37,58,-21,44.2,56.0,-11.7,0,0,0,0
215,5ab0ea87,35,2715,30,30,20,5,0,2,77,26,51,62.0,33.1,28.9,0,0,0,0
216,5ae499d0,25,2032,22,23,21,2,6,0,25,37,-12,25.5,31.4,-5.9,0,0,0,0
217,5b1bf5e3,12,717,8,9,3,3,3,0,8,19,-11,10.0,13.6,-3.7,0,0,0,0
218,5c4dc0ff,13,447,5,3,2,10,5,1,8,10,-2,10.5,8.4,2.1,0,0,0,0
219,5c7845f6,33,2549,28,29,23,4,2,1,28,37,-9,31.1,36.8,-5.7,0,0,0,0
220,5ca20b7a,26,2139,23,25,21,1,3,1,29,29,0,31.6,31.0,0.6,0,0,0,0
221,5ce0b5ba,23,1821,20,20,16,3,1,1,23,21,2,25.5,24.0,1.4,0,0,0,0
222,5ceba7fc,34,2144,23,24,11,10,3,1,35,28,7,38.2,30.3,7.8,0,0,0,0
223,5d311e8d,25,1933,21,21,21,4,7,1,30,29,1,29.6,27.3,2.3,0,0,0,0
224,5dcf3e90,7,630,7,7,7,0,31,1,9,13,-4,8.1,12.0,-4.0,0,0,0,0
225,5e9d0e32,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
226,5efb80d5,18,1277,14,14,12,4,10,1,19,29,-10,16.4,25.2,-8.8,0,0,0,0
227,5f186f5c,4,120,1,1,1,3,10,1,0,3,-3,1.3,1.6,-0.2,0,0,0,0
228,5f3eaaf5,19,785,8,8,3,11,13,0,15,12,3,13.4,16.3,-2.9,0,0,0,0
229,5fa714d5,1,90,1,1,1,0,0,3,3,0,3,1.7,1.2,0.5,0,0,0,0
230,60035815,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
231,6025fab1,34,2608,29,31,18,3,1,1,45,36,9,45.5,36.2,9.4,0,0,0,0
232,603116a7,23,1853,20,21,18,2,8,1,30,33,-3,38.2,29.2,9.0,0,0,0,0
233,60359288,1,46,0,0,0,1,5,3,3,2,1,1.1,0.5,0.6,0,0,0,0
234,608f2092,1,20,0,0,0,1,0,0,0,1,-1,0.5,0.2,0.2,0,0,0,0
235,61220da2,36,3210,35,36,33,0,0,1,56,61,-5,52.4,71.3,-18.9,0,0,0,0
236,61bb7498,3,270,3,3,3,0,33,0,4,6,-2,4.4,4.3,0.1,0,0,0,0
237,61bd33d0,20,1205,13,15,3,5,8,2,14,13,1,17.5,17.0,0.5,0,0,0,0
238,625c144a,27,2430,27,27,27,0,11,1,36,35,1,36.0,38.4,-2.4,0,0,0,0
239,636eae97,26,1762,19,21,5,5,3,1,13,23,-10,18.3,27.3,-8.9,0,0,0,0
240,63f04c6c,34,2095,23,22,17,12,4,1,32,41,-9,35.4,37.5,-2.1,0,0,0,0
241,6434f10d,34,2735,30,32,23,2,3,2,42,20,22,38.8,32.5,6.3,0,0,0,0
242,6435143e,5,82,0,1,0,4,4,0,0,2,-2,1.6,1.4,0.2,0,0,0,0
243,64e8ed6d,29,1621,18,16,10,13,7,1,28,34,-6,24.7,37.7,-13.0,0,0,0,0
244,659d1792,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
245,65d62814,1,90,1,1,1,0,35,2,5,4,1,1.9,2.7,-0.8,0,0,0,0
246,6763373d,2,12,0,0,0,2,8,1,0,0,0,0.4,0.0,0.4,0,0,0,0
247,67cdbc0e,33,1929,21,22,11,11,4,2,49,22,27,42.5,27.6,14.9,0,0,0,0
248,6853490f,15,614,6,6,3,9,13,1,15,10,5,11.8,7.8,4.0,0,0,0,0
249,6922f806,34,2869,31,33,23,1,0,1,34,37,-3,36.6,41.2,-4.6,0,0,0,0
250,697295b1,10,585,6,7,4,3,15,1,8,13,-5,7.4,7.1,0.3,0,0,0,0
251,69cbc8b6,32,2794,31,31,30,1,3,1,42,33,9,39.5,38.3,1.2,0,0,0,0
252,6a99e0b1,38,3025,33,36,19,2,0,1,38,39,-1,39.0,38.7,0.3,0,0,0,0
253,6b5ea2f4,6,50,0,0,0,6,6,1,1,3,-2,1.1,2.0,-0.9,0,0,0,0
254,6c811eb7,17,637,7,6,1,11,10,2,16,8,8,14.3,11.0,3.3,0,0,0,0
255,6cbf8d0d,1,22,0,0,0,1,2,3,1,0,1,0.5,0.7,-0.2,0,0,0,0
256,6ce1f46f,28,2221,24,26,18,2,2,1,41,35,6,44.3,33.4,10.9,0,0,0,0
257,6d8f8441,27,1817,20,19,14,8,2,1,32,34,-2,28.0,40.8,-12.7,0,0,0,0
258,6dce77a5,3,98,1,1,0,2,4,1,1,4,-3,1.5,1.1,0.4,0,0,0,0
259,6f51e382,35,3150,35,35,35,0,1,2,86,32,54,71.8,40.7,31.1,0,0,0,0
260,6f5f82c0,7,455,5,6,4,1,6,1,3,6,-3,5.1,5.6,-0.4,0,0,0,0
261,6f7d826d,23,1490,16,16,12,7,3,0,19,22,-3,21.0,24.4,-3.5,0,0,0,0
262,6fd1ba62,22,1379,15,15,6,7,11,1,16,18,-2,17.4,19.7,-2.3,0,0,0,0
263,70438d35,9,749,8,8,7,1,15,1,11,13,-2,8.6,14.3,-5.7,0,0,0,0
264,70d74ece,36,2953,32,35,24,1,0,1,56,39,17,57.6,40.0,17.6,0,0,0,0
265,7106f0a0,14,1026,11,11,8,3,1,0,10,24,-14,13.3,21.1,-7.8,0,0,0,0
