,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
54,119b9a8e,3,212,2,3,2,0,0,2,3,4,-1,5.2,2.1,3.0,0,0,0,0
55,121101a4,5,450,5,5,5,0,0,1,9,9,0,7.2,12.7,-5.5,0,0,0,0
56,1265a93a,6,382,4,4,3,2,1,1,7,11,-4,9.2,10.3,-1.1,0,0,0,0
57,129af0db,8,487,5,5,4,3,0,1,9,4,5,10.9,3.6,7.3,0,0,0,0
58,133faa84,6,540,6,6,6,0,0,0,1,14,-13,4.2,16.4,-12.2,0,0,0,0
59,1394bf42,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
60,13b44b02,6,505,5,6,4,0,0,1,8,11,-3,6.7,13.8,-7.1,0,0,0,0
61,13c7558c,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
62,13ea2544,5,415,4,5,2,0,1,1,5,11,-6,4.5,9.9,-5.4,0,0,0,0
63,1453e3cf,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
64,1467af0d,9,589,6,6,5,3,0,2,14,4,10,15.2,8.7,6.5,0,0,0,0
65,14b8fcdf,2,180,2,2,2,0,5,3,4,1,3,3.3,4.6,-1.3,0,0,0,0
66,15f3ec41,5,263,2,2,1,3,0,2,6,5,1,6.7,3.8,2.8,0,0,0,0
67,165cf989,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
68,169fd162,6,540,6,6,6,0,0,1,16,13,3,13.7,11.9,1.8,0,0,0,0
69,16b9d5cf,3,270,3,3,3,0,2,1,3,3,0,3.9,4.0,-0.1,0,0,0,0
70,16ceb862,3,88,1,1,0,2,3,0,0,4,-4,2.0,2.8,-0.8,0,0,0,0
71,179d2851,6,540,6,6,6,0,0,1,4,10,-6,9.4,12.2,-2.8,0,0,0,0
72,1840e36d,7,585,6,7,6,0,1,1,11,11,0,14.3,12.2,2.1,0,0,0,0
73,18b896d6,2,180,2,2,2,0,1,1,2,4,-2,3.8,3.7,0.1,0,0,0,0
74,1931bde9,5,354,3,4,2,1,1,0,0,14,-14,1.8,11.9,-10.1,0,0,0,0
75,197640fd,6,394,4,4,3,2,3,1,6,10,-4,8.8,9.9,-1.1,0,0,0,0
76,199cd404,3,119,1,1,0,2,1,0,3,8,-5,1.5,4.8,-3.3,0,0,0,0
77,19b776e9,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
78,19cda00b,9,744,8,9,3,0,0,2,16,3,13,17.4,10.2,7.1,0,0,0,0
79,19e4dca5,1,90,1,1,1,0,3,0,0,2,-2,0.1,3.2,-3.1,0,0,0,0
80,1a2935f6,3,232,2,3,2,0,3,2,5,2,3,5.2,2.4,2.8,0,0,0,0
81,1a799243,6,540,6,6,6,0,0,1,16,13,3,13.7,11.9,1.8,0,0,0,0
82,1a992676,5,70,0,0,0,5,3,2,4,1,3,3.2,1.2,2.0,0,0,0,0
83,1adcf39e,6,535,5,6,5,0,0,1,6,12,-6,7.3,12.4,-5.2,0,0,0,0
84,1bacc518,9,748,8,8,8,1,0,2,14,13,1,13.3,16.4,-3.2,0,0,0,0
85,1bebde9d,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
86,1bf33a9a,4,266,3,3,2,1,1,2,9,6,3,10.3,4.2,6.1,0,0,0,0
87,1c07b06e,6,481,5,6,3,0,0,1,7,11,-4,7.6,10.6,-3.1,0,0,0,0
88,1c78737d,4,166,1,2,0,2,2,1,1,5,-4,1.3,4.2,-2.9,0,0,0,0
89,1c96ad85,2,159,1,2,1,0,2,1,2,4,-2,4.5,1.8,2.7,0,0,0,0
90,1cadaf34,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
91,1cb49278,4,360,4,4,4,0,3,0,3,10,-7,7.0,10.3,-3.3,0,0,0,0
92,1d0bb7e4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
93,1d1691ad,2,110,1,1,1,1,5,6,5,1,4,1.9,1.2,0.7,0,0,0,0
94,1d5cab82,5,403,4,4,3,1,1,0,9,10,-1,8.1,9.3,-1.2,0,0,0,0
95,1dbfae2d,4,88,1,1,0,3,1,1,0,0,0,0.3,1.9,-1.6,0,0,0,0
96,1ddbc7ca,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
97,1e8dbb59,1,22,0,0,0,1,4,1,0,1,-1,0.1,0.8,-0.8,0,0,0,0
98,1f3afdcb,2,180,2,2,2,0,3,0,1,4,-3,2.8,3.1,-0.2,0,0,0,0
99,1f44ac21,8,553,6,6,3,2,0,2,14,13,1,12.9,10.2,2.6,0,0,0,0
100,1fb1c435,6,526,5,6,3,0,0,1,11,9,2,11.0,11.5,-0.5,0,0,0,0
101,20030c06,4,279,3,3,3,1,1,1,4,4,0,5.1,4.1,1.1,0,0,0,0
102,21512407,6,540,6,6,5,0,2,1,6,6,0,8.5,5.3,3.3,0,0,0,0
103,21a66f6a,5,450,5,5,5,0,0,2,17,11,6,12.0,5.3,6.8,0,0,0,0
104,228f73ae,1,6,0,0,0,1,2,1,0,0,0,0.0,0.1,-0.1,0,0,0,0
105,230a2fac,8,720,8,8,8,0,0,1,13,8,5,14.9,11.0,3.9,0,0,0,0
106,24228180,6,463,5,5,2,1,0,1,8,9,-1,5.7,13.0,-7.4,0,0,0,0
107,2475dcc6,6,540,6,6,6,0,0,1,12,6,6,7.5,13.8,-6.3,0,0,0,0
108,24b98f95,3,244,2,3,1,0,2,1,2,6,-4,2.7,6.9,-4.2,0,0,0,0
109,24f59bb2,4,271,3,3,3,1,2,2,6,3,3,5.5,4.1,1.4,0,0,0,0
110,262e5a82,3,270,3,3,3,0,0,1,6,5,1,4.5,4.7,-0.2,0,0,0,0
111,2784f898,3,270,3,3,3,0,5,1,4,6,-2,2.6,4.8,-2.2,0,0,0,0
112,27d902c8,4,302,3,4,3,0,0,0,9,9,0,7.6,7.0,0.6,0,0,0,0
113,27f0fcda,5,190,2,1,1,4,0,1,3,10,-7,1.3,8.5,-7.3,0,0,0,0
114,28d596a0,6,540,6,6,6,0,2,1,11,9,2,15.4,6.5,8.9,0,0,0,0
115,292a652a,6,540,6,6,6,0,0,1,8,13,-5,8.3,13.1,-4.8,0,0,0,0
116,2946f9a1,1,45,0,1,0,0,2,1,0,2,-2,1.2,0.9,0.3,0,0,0,0
117,2973d8ff,4,88,1,0,0,4,3,2,2,2,0,3.4,2.4,1.0,0,0,0,0
118,29c02c9f,1,90,1,1,1,0,5,3,1,0,1,1.9,1.8,0.0,0,0,0,0
119,29fbdc88,4,101,1,1,0,3,1,1,2,4,-2,1.2,4.9,-3.7,0,0,0,0
120,2a1beb34,9,764,8,9,8,0,0,1,15,16,-1,16.7,17.2,-0.5,0,0,0,0
121,2a6cd437,1,45,0,1,0,0,0,1,1,1,0,1.3,1.9,-0.5,0,0,0,0
122,2acd49b9,6,419,4,4,4,2,0,1,14,10,4,10.6,5.6,5.0,0,0,0,0
123,2b09d998,3,82,0,0,0,3,0,2,2,0,2,1.3,0.8,0.5,0,0,0,0
124,2b15a82a,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
125,2b3efa4a,6,540,6,6,6,0,0,1,4,10,-6,9.4,12.2,-2.8,0,0,0,0
126,2b471f99,4,329,3,4,3,0,0,0,1,12,-11,2.3,11.3,-9.0,0,0,0,0
127,2b622f01,6,399,4,5,2,1,2,0,5,14,-9,4.9,9.0,-4.1,0,0,0,0
128,2b65fe46,2,67,0,1,0,1,1,0,0,0,0,0.5,0.4,0.1,0,0,0,0
129,2ba38347,5,450,5,5,5,0,0,1,9,9,0,7.2,12.7,-5.5,0,0,0,0
130,2bea06e0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
131,2bed3eab,2,180,2,2,2,0,4,1,5,4,1,6.1,1.4,4.7,0,0,0,0
132,2bef2bca,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
133,2c0558b8,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
134,2c0f8e9e,1,65,0,1,0,0,1,0,1,1,0,0.9,0.9,0.0,0,0,0,0
135,2c44a35d,6,454,5,6,2,0,0,1,3,9,-6,6.5,8.5,-2.0,0,0,0,0
136,2ccd89a3,3,259,2,3,2,0,3,1,3,9,-6,2.7,6.6,-3.9,0,0,0,0
137,2d970560,8,655,7,7,6,1,0,1,15,14,1,15.3,14.5,0.9,0,0,0,0
138,2db2fd7b,9,579,6,8,3,1,2,3,27,7,20,21.0,7.5,13.5,0,0,0,0
139,2e4f5f03,8,649,7,7,6,1,0,1,11,10,1,12.8,7.5,5.3,0,0,0,0
140,2e7ff968,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
141,2ef7c612,4,127,1,1,0,3,0,0,1,2,-1,1.2,1.5,-0.3,0,0,0,0
142,2f3452eb,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
143,2f557579,5,349,3,4,2,1,1,1,4,6,-2,6.2,5.4,0.8,0,0,0,0
144,2f7acede,5,440,4,5,4,0,1,0,8,12,-4,7.3,6.7,0.6,0,0,0,0
145,2f90f6b8,8,417,4,4,2,4,0,1,9,6,3,9.2,4.0,5.2,0,0,0,0
146,2f965a72,2,135,1,1,1,1,6,2,5,1,4,2.3,1.6,0.8,0,0,0,0
147,2fabebc0,4,360,4,4,4,0,2,0,3,7,-4,3.0,6.6,-3.7,0,0,0,0
148,30941e96,5,450,5,5,5,0,3,3,7,5,2,6.1000000000000005,6.8,-0.7,0,0,0,0
149,30c220c3,3,270,3,3,3,0,1,1,2,5,-3,2.3,4.0,-1.7,0,0,0,0
150,30e81a88,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
151,30f5ffa9,6,540,6,6,6,0,0,1,10,9,1,10.0,10.3,-0.3,0,0,0,0
152,314bdac5,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
153,31a62dc7,6,540,6,6,6,0,0,0,4,14,-10,8.8,10.1,-1.3,0,0,0,0
154,31c69ef1,6,540,6,6,6,0,0,1,10,11,-1,8.1,9.4,-1.3,0,0,0,0
155,3318193b,2,38,0,0,0,2,2,1,0,1,-1,1.1,0.6,0.5,0,0,0,0
156,335fa267,6,411,4,4,3,2,0,1,9,7,2,7.2,9.9,-2.8,0,0,0,0
157,33b8d077,6,520,5,6,5,0,0,1,9,9,0,9.7,10.2,-0.5,0,0,0,0
158,346d51d9,4,340,3,4,2,0,2,1,6,8,-2,8.2,8.3,-0.1,0,0,0,0
159,34c3b935,6,540,6,6,6,0,0,1,8,13,-5,8.3,13.1,-4.8,0,0,0,0
160,356c9002,5,388,4,5,3,0,1,1,8,5,3,7.7,7.4,0.3,0,0,0,0
161,360e3062,4,265,2,3,2,1,0,0,4,12,-8,2.8,8.6,-5.8,0,0,0,0
162,3640af28,6,540,6,6,6,0,0,1,8,14,-6,7.9,12.1,-4.3,0,0,0,0
163,365836c9,4,360,4,4,4,0,2,0,4,16,-12,4.9,12.5,-7.6,0,0,0,0
164,36a3ff67,4,360,4,4,4,0,0,1,5,4,1,8.7,7.0,1.8,0,0,0,0
165,38ac43d3,5,262,2,4,0,1,0,2,5,2,3,4.3,3.7,0.6,0,0,0,0
166,38c7feef,5,281,3,3,0,2,3,1,6,1,5,5.9,1.8,4.1,0,0,0,0
167,392a7aea,6,540,6,6,6,0,0,1,4,12,-8,7.4,10.4,-3.0,0,0,0,0
168,39769cff,6,533,5,6,5,0,0,1,16,13,3,13.3,11.8,1.4,0,0,0,0
169,3a233281,3,115,1,2,0,1,0,1,2,4,-2,1.2,2.3,-1.1,0,0,0,0
170,3a24769f,3,161,1,2,1,1,1,0,1,6,-5,2.9,5.1,-2.2,0,0,0,0
171,3b333ac3,9,590,6,7,5,2,0,1,14,12,2,12.0,13.8,-1.8,0,0,0,0
172,3b387cc7,1,19,0,0,0,1,2,3,1,0,1,0.8,0.5,0.3,0,0,0,0
173,3b8674e6,7,421,4,4,3,3,0,2,7,5,2,8.2,5.6,2.6,0,0,0,0
174,3bb7b8b4,8,675,7,8,7,0,0,2,17,7,10,21.0,6.9,14.1,0,0,0,0
175,3c6089ab,10,711,7,7,6,3,1,3,28,5,23,25.6,7.5,18.1,0,0,0,0
176,3ca7254a,3,99,1,0,0,3,1,1,0,2,-2,2.1,1.9,0.2,0,0,0,0
177,3cefcaef,5,409,4,4,4,1,2,1,8,8,0,6.6,8.6,-2.0,0,0,0,0
178,3d68d631,5,209,2,2,1,3,1,0,2,2,0,3.0,3.2,-0.3,0,0,0,0
179,3e1550ee,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
180,3e6f30a9,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
181,3eb22ec9,7,435,4,5,3,2,2,2,7,4,3,10.0,3.3,6.8,0,0,0,0
182,3eed9821,3,270,3,3,3,0,1,2,6,3,3,5.5,4.1,1.5,0,0,0,0
183,3ef0af0d,6,463,5,5,4,1,0,1,6,8,-2,5.4,8.4,-3.0,0,0,0,0
184,3f2587ee,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
185,3f65d5ce,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
186,407feb71,1,18,0,0,0,1,1,3,1,0,1,0.1,0.2,-0.1,0,0,0,0
187,41034650,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
188,41e7ef1c,4,203,2,2,2,2,4,1,6,2,4,6.1,1.7,4.4,0,0,0,0
189,42276181,7,319,3,4,1,3,0,1,6,4,2,5.5,6.1,-0.5,0,0,0,0
190,42eaa028,4,239,2,3,1,1,1,0,2,6,-4,5.4,4.1,1.3,0,0,0,0
191,42fd9c7f,10,654,7,6,4,4,0,2,18,5,13,19.6,10.3,9.4,0,0,0,0
192,433dc9a2,10,873,9,10,8,0,0,2,23,4,19,23.4,10.8,12.5,0,0,0,0
193,4357f557,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
194,436a9dd0,6,324,3,4,0,2,1,2,7,2,5,8.2,3.6,4.7,0,0,0,0
195,43a166b4,6,190,2,1,0,5,1,2,4,3,1,4.6,2.1,2.5,0,0,0,0
196,43b78598,7,473,5,7,0,0,4,2,11,2,9,11.7,5.5,6.2,0,0,0,0
197,44781702,3,270,3,3,3,0,2,1,7,3,4,6.6,4.3,2.2,0,0,0,0
198,44865466,3,144,1,1,1,2,3,0,0,7,-7,0.3,6.7,-6.3,0,0,0,0
199,448a3608,6,540,6,6,6,0,0,1,7,9,-2,6.1,9.5,-3.3,0,0,0,0
200,44ac04e9,3,236,2,3,1,0,2,1,4,5,-1,4.1,5.6,-1.6,0,0,0,0
201,44eb9093,3,184,2,2,1,1,1,0,2,3,-1,3.2,2.7,0.5,0,0,0,0
202,45a03961,8,639,7,7,7,1,1,3,28,5,23,23.0,5.2,17.7,0,0,0,0
203,45af8a54,1,30,0,0,0,1,0,0,0,1,-1,0.2,0.6,-0.5,0,0,0,0
204,45db685d,7,611,6,7,6,0,0,1,11,11,0,16.3,9.1,7.2,0,0,0,0
205,4601e194,5,354,3,5,3,0,0,1,7,10,-3,5.7,10.0,-4.3,0,0,0,0
206,46a8347f,2,120,1,1,1,1,0,3,4,1,3,1.8,1.5,0.3,0,0,0,0
207,47327321,1,9,0,0,0,1,1,3,1,0,1,1.5,0.1,1.4,0,0,0,0
208,47af88b8,9,780,8,9,8,0,0,1,12,14,-2,11.0,15.7,-4.6,0,0,0,0
209,47dc80f5,4,360,4,4,4,0,2,1,7,7,0,6.3,6.5,-0.2,0,0,0,0
210,47fd5136,5,450,5,5,5,0,0,1,7,6,1,6.0,7.1,-1.0,0,0,0,0
211,48b3dd60,4,298,3,3,2,1,1,2,5,2,3,5.9,6.1,-0.2,0,0,0,0
212,48d5bd33,9,262,2,1,1,8,0,1,5,9,-4,7.1,8.4,-1.3,0,0,0,0
213,49296448,11,903,10,10,9,1,0,3,36,8,28,30.8,9.8,20.9,0,0,0,0
214,4958bfb2,7,622,6,7,6,0,1,1,13,11,2,15.4,12.7,2.7,0,0,0,0
215,49fe9070,8,579,6,7,5,1,0,2,11,7,4,12.4,6.4,6.0,0,0,0,0
216,4adc7b42,6,470,5,6,1,0,0,1,4,8,-4,7.6,11.2,-3.6,0,0,0,0
217,4b3c863f,5,375,4,5,4,0,1,1,8,6,2,5.6,6.2,-0.6,0,0,0,0
218,4b6960d2,6,523,5,6,4,0,0,0,1,13,-12,4.1,15.8,-11.7,0,0,0,0
219,4b77bb89,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
220,4b803b3c,6,540,6,6,6,0,0,1,16,13,3,13.7,11.9,1.8,0,0,0,0
221,4ba886c6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
222,4bd00a50,2,100,1,1,1,1,3,3,2,1,1,0.8,1.8,-1.1,0,0,0,0
223,4c2e9442,6,419,4,5,3,1,0,1,9,10,-1,10.2,9.0,1.2,0,0,0,0
224,4c370d81,8,627,7,7,4,1,0,1,12,9,3,12.2,6.9,5.3,0,0,0,0
225,4c5e78da,4,167,1,2,0,2,0,1,0,2,-2,2.8,4.5,-1.7,0,0,0,0
226,4c82730b,2,105,1,1,1,1,1,1,0,2,-2,1.2,4.3,-3.0,0,0,0,0
227,4d034881,3,196,2,2,1,1,2,2,6,1,5,7.4,2.0,5.4,0,0,0,0
228,4d0eb7d2,3,237,2,3,1,0,3,1,3,8,-5,2.4,6.2,-3.9,0,0,0,0
229,4d17df3e,5,324,3,3,3,2,1,0,3,7,-4,3.9,7.2,-3.3,0,0,0,0
230,4d224fe8,8,689,7,8,7,0,0,1,14,12,2,14.4,13.2,1.2,0,0,0,0
231,4d8cd038,5,121,1,1,0,4,3,1,2,2,0,1.6,1.8,-0.3,0,0,0,0
232,4dbd0916,7,231,2,2,0,5,2,1,3,2,1,4.8,1.3,3.5,0,0,0,0
233,4dbdf7f7,3,176,2,3,0,0,0,1,0,5,-5,0.9,4.7,-3.7,0,0,0,0
234,4dedd469,5,441,4,5,4,0,0,1,3,16,-13,3.7,14.5,-10.8,0,0,0,0
235,4e034598,1,90,1,1,1,0,5,0,0,2,-2,0.1,3.2,-3.1,0,0,0,0
236,4e204552,2,21,0,0,0,2,1,0,0,1,-1,0.2,1.4,-1.2,0,0,0,0
237,4f1e22a0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
238,4f1e6a0b,4,180,2,2,0,2,0,1,7,4,3,2.5,5.8,-3.3,0,0,0,0
239,4f28a6ff,9,721,8,8,8,1,0,2,14,13,1,12.7,17.2,-4.4,0,0,0,0
240,4f56170e,6,462,5,5,5,1,0,1,7,13,-6,7.5,11.4,-3.9,0,0,0,0
241,4fa7cb9b,1,21,0,0,0,1,0,3,1,0,1,0.8,0.6,0.2,0,0,0,0
242,4fb9c88f,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
243,5042e5c2,4,37,0,0,0,4,2,1,0,0,0,0.2,0.4,-0.1,0,0,0,0
244,5064d4c1,1,69,0,1,0,0,0,0,1,2,-1,0.8,1.1,-0.3,0,0,0,0
245,50871bcc,7,475,5,6,0,1,1,1,6,6,0,9.5,7.3,2.2,0,0,0,0
246,50c1ff86,6,495,5,6,5,0,0,1,3,17,-14,3.9,18.5,-14.5,0,0,0,0
247,50dc94ce,5,447,5,5,4,0,0,1,9,6,3,5.9,11.8,-6.0,0,0,0,0
248,5148dcc5,5,240,2,3,0,2,0,1,4,3,1,2.6,6.5,-3.9,0,0,0,0
249,51a3c4c8,8,661,7,7,7,1,1,1,10,5,5,11.9,7.2,4.7,0,0,0,0
250,51cf8561,2,115,1,1,1,1,2,3,4,0,4,4.1,1.0,3.0,0,0,0,0
251,51dbeea9,5,376,4,4,4,1,1,2,8,2,6,9.6,3.6,6.0,0,0,0,0
252,51ffa295,5,174,1,1,0,4,0,1,1,6,-5,0.5,7.3,-6.8,0,0,0,0
253,524f20c8,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
254,5271c8f1,6,438,4,5,4,1,2,2,14,4,10,16.4,3.8,12.6,0,0,0,0
255,527f063d,3,132,1,1,1,2,3,3,3,0,3,2.8,1.4,1.4,0,0,0,0
256,529f49ab,8,735,8,8,7,0,1,2,11,7,4,13.8,8.2,5.6,0,0,0,0
257,52ec54d0,7,630,7,7,7,0,1,2,12,6,6,11.1,8.6,2.5,0,0,0,0
258,53070b63,2,38,0,0,0,2,3,0,0,2,-2,0.5,1.1,-0.6,0,0,0,0
259,53cad200,7,612,6,7,6,0,0,1,11,11,0,16.3,9.0,7.3,0,0,0,0
260,54298d4c,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
261,5458f670,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
262,548672b4,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
263,54b4dc4e,5,372,4,5,1,0,0,1,4,3,1,4.0,4.1,0.0,0,0,0,0
264,54f2d108,2,61,0,0,0,2,3,0,0,4,-4,0.1,2.8,-2.7,0,0,0,0
265,54f5ce34,3,270,3,3,3,0,1,1,1,2,-1,4.6,3.4,1.2,0,0,0,0
266,55126f3b,9,796,8,9,5,0,0,1,12,9,3,14.6,8.8,5.8,0,0,0,0
267,5526deb1,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
268,552e00b9,4,67,0,0,0,4,2,0,1,1,0,0.6,1.0,-0.4,0,0,0,0
269,55537f53,1,10,0,0,0,1,2,2,0,1,-1,0.1,1.5,-1.4,0,0,0,0
