,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
90,26383ea5,3,270,3,3,3,0,31,0,4,5,-1,4.4,4.7,-0.3,0,0,0,0
91,26777636,1,8,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
92,2677a1de,24,1918,21,23,13,1,1,1,27,21,6,28.1,25.0,3.0,0,0,0,0
93,268c3cfc,3,64,0,1,0,2,15,0,0,2,-2,0.3,1.6,-1.3,0,0,0,0
94,26975a92,19,1652,18,19,18,0,0,1,21,22,-1,24.8,20.2,4.6,0,0,0,0
95,275e2c51,28,2470,27,28,26,0,8,0,30,44,-14,33.2,35.4,-2.1,0,0,0,0
96,276cce2e,21,1721,19,19,16,2,10,1,25,23,2,19.1,23.6,-4.5,0,0,0,0
97,28a65a2c,4,305,3,3,3,1,32,0,3,6,-3,3.7,6.8,-3.1,0,0,0,0
98,29d8ad3f,15,1291,14,15,14,0,0,2,28,13,15,22.1,15.3,6.8,0,0,0,0
99,2b16cb1a,31,2262,25,26,6,5,2,4,43,33,10,37.6,31.4,6.2,0,0,0,0
100,2b622f01,5,76,0,0,0,5,6,2,3,1,2,2.7,0.4,2.3,0,0,0,0
101,2b9b37b2,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
102,2b9fdeea,35,2950,32,35,19,0,0,2,72,41,31,64.9,34.7,30.2,0,0,0,0
103,2bae5658,28,2009,22,23,11,5,0,0,23,41,-18,24.1,39.4,-15.3,0,0,0,0
104,2d22cea7,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
105,2e0367a6,31,2290,25,26,14,5,1,1,35,46,-11,29.3,44.5,-15.2,0,0,0,0
106,2e52206e,24,1407,15,14,10,10,5,1,20,32,-12,16.8,28.0,-11.2,0,0,0,0
107,2f798b41,8,499,5,6,4,2,18,2,10,4,6,12.0,4.2,7.8,0,0,0,0
108,2f8f43f3,20,1109,12,11,8,9,9,0,10,22,-12,15.7,15.4,0.3,0,0,0,0
109,2f965a72,34,3060,34,34,34,0,3,2,101,25,76,79.5,29.8,49.7,0,0,0,0
110,2fa2a875,38,3420,38,38,38,0,0,1,36,33,3,42.6,39.0,3.6,0,0,0,0
111,3010aefb,29,1587,17,17,5,12,3,1,17,32,-15,16.3,25.8,-9.5,0,0,0,0
112,30395d3b,29,1648,18,18,4,11,6,1,28,26,2,22.9,24.4,-1.5,0,0,0,0
113,3067cbef,12,944,10,10,9,2,11,1,12,20,-8,10.3,15.2,-4.9,0,0,0,0
114,3071a619,35,2834,31,33,20,2,0,0,29,58,-29,33.1,58.9,-25.9,0,0,0,0
115,31377e38,4,193,2,2,0,2,1,0,4,6,-2,2.1,2.7,-0.6,0,0,0,0
116,31bbb7e2,25,1656,18,17,15,8,7,0,13,38,-25,18.1,33.1,-15.0,0,0,0,0
117,321a71a7,29,2534,28,29,27,0,2,1,43,40,3,38.9,37.9,1.0,0,0,0,0
118,3250c6cd,5,271,3,4,0,1,4,1,2,3,-1,3.0,3.0,0.0,0,0,0,0
119,346c15cc,3,105,1,1,0,2,2,0,0,3,-3,1.2,2.0,-0.7,0,0,0,0
120,34cfec6b,12,610,6,7,4,5,13,1,7,7,0,5.0,6.8,-1.8,0,0,0,0
121,34e38ddf,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
122,35c5f9b1,16,985,10,11,5,5,4,1,10,5,5,12.0,9.5,2.5,0,0,0,0
123,3681cfff,34,2957,32,34,32,0,0,0,29,52,-23,33.0,45.5,-12.5,0,0,0,0
124,375622c5,24,638,7,4,2,20,11,2,19,10,9,13.4,6.9,6.5,0,0,0,0
125,3767b3b7,35,3146,35,35,34,0,1,0,36,62,-26,34.1,52.9,-18.8,0,0,0,0
126,378825c7,29,2342,26,26,22,3,2,1,33,33,0,35.0,35.8,-0.8,0,0,0,0
127,380a15e2,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
128,3814120d,19,1691,18,19,18,0,14,0,20,32,-12,20.2,27.9,-7.8,0,0,0,0
129,392d98fc,37,1867,20,18,4,19,1,1,16,17,-1,16.2,28.9,-12.7,0,0,0,0
130,3a229338,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
131,3acddfdd,10,426,4,5,0,5,9,2,7,4,3,7.1,3.8,3.3,0,0,0,0
132,3befc2b6,25,1520,16,18,10,7,5,1,17,14,3,18.4,14.4,4.0,0,0,0,0
133,3cefcaef,27,2122,23,24,21,3,5,1,48,33,15,39.3,24.6,14.7,0,0,0,0
134,3dd738a1,31,2459,27,27,25,4,3,1,30,20,10,32.2,25.4,6.8,0,0,0,0
135,3e016e5a,11,357,4,3,1,8,8,1,7,5,2,5.4,4.9,0.5,0,0,0,0
136,3e092724,16,951,10,10,10,6,0,1,21,16,5,13.5,15.1,-1.5,0,0,0,0
137,3e87d087,1,34,0,0,0,1,3,3,0,0,0,0.4,0.1,0.3,0,0,0,0
138,3eaf8817,14,1184,13,14,8,0,0,0,17,29,-12,14.7,20.8,-6.2,0,0,0,0
139,3f5b4635,32,2635,29,29,28,3,5,1,26,26,0,32.0,31.4,0.6,0,0,0,0
140,3f944dad,1,16,0,0,0,1,0,0,0,0,0,0.2,0.1,0.0,0,0,0,0
141,403f5d20,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
142,41e7ef1c,20,1704,18,19,16,1,10,2,48,14,34,39.1,17.5,21.6,0,0,0,0
143,42eaa028,18,998,11,12,4,6,6,1,11,10,1,10.5,11.4,-0.8,0,0,0,0
144,42fd9c7f,28,2168,24,25,19,3,4,5,63,22,41,53.5,23.8,29.7,0,0,0,0
145,4315f30d,21,1322,14,13,11,8,11,1,19,18,1,17.7,19.1,-1.3,0,0,0,0
146,43750e5d,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
147,43e7a164,28,2520,28,28,28,0,0,1,20,33,-13,30.4,31.7,-1.4,0,0,0,0
148,446aa6e1,20,1715,19,18,17,2,16,0,10,27,-17,17.1,26.9,-9.8,0,0,0,0
149,44f8c299,26,1943,21,24,13,2,3,1,25,37,-12,24.9,25.6,-0.7,0,0,0,0
150,45076ff8,13,466,5,4,1,9,8,1,6,2,4,8.0,4.4,3.6,0,0,0,0
151,450e277f,24,1966,21,22,20,2,10,1,24,26,-2,26.5,25.8,0.7,0,0,0,0
152,45e17712,16,1239,13,13,12,3,2,0,12,24,-12,12.6,19.5,-6.9,0,0,0,0
153,4657faba,3,89,1,1,0,2,0,0,1,0,1,2.0,0.7,1.3,0,0,0,0
154,468fdbad,36,3025,33,36,17,0,0,0,32,60,-28,38.3,53.0,-14.7,0,0,0,0
155,46d50339,15,1174,13,13,12,2,2,1,17,20,-3,17.7,17.7,0.0,0,0,0,0
156,46faabfa,30,849,9,6,2,24,3,0,9,23,-14,9.6,17.4,-7.8,0,0,0,0
157,4749367a,5,253,2,3,2,2,0,0,4,7,-3,4.5,4.1,0.5,0,0,0,0
158,477e50ce,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
159,47c2e669,3,142,1,1,1,2,4,0,2,5,-3,1.6,4.5,-2.8,0,0,0,0
160,4887118d,3,31,0,0,0,3,2,2,2,0,2,0.6,0.1,0.4,0,0,0,0
161,48b28bfd,35,3006,33,35,30,0,0,1,41,58,-17,41.1,52.3,-11.3,0,0,0,0
162,4914ed4a,25,2077,23,23,19,2,1,1,29,25,4,33.8,30.2,3.5,0,0,0,0
163,4a57580c,30,1763,19,21,7,9,1,1,28,28,0,27.9,27.0,0.9,0,0,0,0
164,4b96c347,29,1529,17,16,3,13,0,1,19,28,-9,21.7,21.5,0.2,0,0,0,0
165,4be0b467,16,931,10,11,3,5,2,1,10,18,-8,11.8,16.9,-5.1,0,0,0,0
166,4bf69118,1,90,1,1,1,0,8,3,2,1,1,0.5,1.5,-1.0,0,0,0,0
167,4c2b7ace,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
168,4c5b714f,27,2153,23,25,19,2,2,2,60,30,30,42.2,28.0,14.2,0,0,0,0
169,4c700f46,28,2315,25,25,24,3,1,1,34,27,7,35.2,29.3,5.8,0,0,0,0
170,4d1666ff,18,1589,17,17,17,1,2,1,31,19,12,25.3,19.9,5.4,0,0,0,0
171,4d3e9033,4,360,4,4,4,0,34,1,9,6,3,5.7,4.9,0.8,0,0,0,0
172,4db2157a,26,2058,22,23,18,3,6,1,33,27,6,33.6,33.8,-0.2,0,0,0,0
173,4dbd0916,30,2378,26,27,19,3,0,2,59,32,27,46.8,32.2,14.6,0,0,0,0
174,4df04a86,1,1,0,0,0,1,4,3,0,0,0,0.0,0.0,0.0,0,0,0,0
175,4e0afc5d,29,2415,26,27,25,2,2,1,41,37,4,37.8,34.1,3.6,0,0,0,0
176,4e7bfc23,21,860,9,9,1,12,8,1,15,22,-7,11.4,15.5,-4.2,0,0,0,0
177,4e7d66f8,38,3298,36,38,34,0,0,0,31,71,-40,38.3,67.4,-29.0,0,0,0,0
178,4e7db402,38,3420,38,38,38,0,0,0,38,54,-16,45.5,52.1,-6.6,0,0,0,0
179,4f093689,6,114,1,0,0,6,6,0,3,3,0,2.5,1.9,0.6,0,0,0,0
180,4f255115,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
181,5046b7d4,26,1662,18,19,8,7,5,1,21,28,-7,22.4,27.6,-5.2,0,0,0,0
182,506662d6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
183,509a4ccb,23,1473,16,19,3,4,2,2,36,20,16,22.1,22.5,-0.5,0,0,0,0
184,514270e8,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
185,5148dcc5,25,1672,18,19,12,6,0,0,23,34,-11,23.3,31.2,-7.9,0,0,0,0
186,516dc25b,22,1044,11,11,5,11,11,1,13,12,1,16.7,15.6,1.1,0,0,0,0
187,51a3caf1,4,349,3,4,3,0,4,2,6,3,3,5.9,4.9,1.0,0,0,0,0
188,51c30111,19,1565,17,18,14,1,2,1,25,16,9,25.7,19.1,6.6,0,0,0,0
189,51fa3fed,2,48,0,0,0,2,3,0,0,0,0,0.4,0.1,0.3,0,0,0,0
190,527f063d,32,2581,28,30,20,2,0,2,93,21,72,66.4,24.0,42.5,0,0,0,0
191,52f0a066,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
192,53283127,23,808,9,7,4,16,13,1,12,18,-6,10.9,12.0,-1.1,0,0,0,0
193,535b0343,15,611,6,4,2,11,15,1,7,16,-9,8.0,11.3,-3.3,0,0,0,0
194,54131505,4,162,1,1,1,3,7,0,0,4,-4,0.9,3.8,-2.9,0,0,0,0
195,542cc80f,37,3062,34,34,30,3,0,1,32,31,1,37.3,35.6,1.7,0,0,0,0
196,562ece0c,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
197,563fcd6b,3,82,0,1,0,2,0,0,1,1,0,0.8,2.0,-1.2,0,0,0,0
198,5693aa98,1,7,0,0,0,1,6,1,0,0,0,0.0,0.1,0.0,0,0,0,0
199,56b52c4e,5,96,1,0,0,5,4,2,1,0,1,0.5,1.7,-1.2,0,0,0,0
200,56ec5c1b,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
201,56f7a928,27,1569,17,18,11,9,5,2,37,17,20,26.8,21.7,5.0,0,0,0,0
202,574aa9ec,2,155,1,1,1,1,5,0,0,2,-2,1.2,2.6,-1.4,0,0,0,0
203,57c433c8,13,778,8,7,3,6,0,1,10,6,4,11.8,11.4,0.4,0,0,0,0
204,57e3f0c7,36,2841,31,31,23,5,2,0,33,50,-17,30.4,42.5,-12.1,0,0,0,0
205,57ef0d97,19,1154,12,14,4,5,2,2,27,8,19,24.7,10.6,14.2,0,0,0,0
206,58ae47b2,31,2347,26,28,15,3,0,2,57,34,23,55.8,26.9,28.9,0,0,0,0
207,5984e9f9,11,775,8,8,7,3,8,0,7,12,-5,10.7,13.6,-2.9,0,0,0,0
208,59be41d1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
209,5aca2a18,1,15,0,0,0,1,0,0,0,2,-2,0.1,0.9,-0.9,0,0,0,0
210,5b1bf5e3,36,3083,34,36,27,0,0,1,36,35,1,28.9,47.1,-18.2,0,0,0,0
211,5c041f1f,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
212,5c4dc0ff,34,2507,27,30,16,4,0,2,62,27,35,44.0,28.9,15.1,0,0,0,0
213,5cdddffa,35,2588,28,31,14,4,1,3,64,32,32,47.6,29.3,18.3,0,0,0,0
214,5ceba7fc,37,3040,33,33,29,4,0,1,38,47,-9,44.2,41.0,3.3,0,0,0,0
215,5cec2c74,20,1431,15,16,13,4,1,3,28,17,11,24.7,15.2,9.7,0,0,0,0
216,5d42d487,12,448,5,6,0,6,1,1,8,7,1,5.1,8.6,-3.5,0,0,0,0
217,5d59e0df,36,3031,33,34,29,2,0,1,33,35,-2,38.9,31.7,7.2,0,0,0,0
218,5d66c10d,4,275,3,3,2,1,3,0,1,7,-6,2.0,6.3,-4.3,0,0,0,0
219,5d8d7454,36,3240,36,36,36,0,0,0,23,49,-26,39.2,45.7,-6.6,0,0,0,0
220,5e22e2a4,31,2591,28,30,22,1,2,1,28,43,-15,33.2,35.0,-1.8,0,0,0,0
221,5e6342d4,24,1570,17,18,13,6,1,1,15,27,-12,17.4,20.0,-2.6,0,0,0,0
222,5ea9ebd4,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
223,5ee6e943,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,0,0
224,6043997c,3,270,3,3,3,0,3,1,3,4,-1,3.2,6.2,-3.0,0,0,0,0
225,60d90c55,4,316,3,3,3,1,33,1,3,4,-1,3.9,4.6,-0.7,0,0,0,0
226,61590953,1,26,0,0,0,1,4,3,1,1,0,0.6,0.9,-0.3,0,0,0,0
227,6191093d,31,1793,19,17,13,14,3,1,26,32,-6,23.4,28.3,-4.9,0,0,0,0
228,61d618fa,16,342,3,2,0,14,9,0,6,8,-2,5.5,7.9,-2.4,0,0,0,0
229,6278e149,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
230,639b42f5,6,189,2,2,0,4,6,1,2,6,-4,2.2,4.1,-1.9,0,0,0,0
231,6421dd73,30,2509,27,30,22,0,0,0,23,54,-31,31.5,50.2,-18.7,0,0,0,0
232,64ba07c0,16,1170,13,13,10,3,9,1,13,22,-9,15.3,20.6,-5.3,0,0,0,0
233,65585e3a,22,850,9,10,1,12,10,2,17,13,4,12.4,12.6,-0.2,0,0,0,0
234,6605d143,1,15,0,0,0,1,0,0,0,1,-1,0.0,0.5,-0.5,0,0,0,0
235,66116290,26,2129,23,25,13,1,2,2,51,31,20,37.4,30.1,7.3,0,0,0,0
236,6690ef25,34,2855,31,32,29,2,0,1,27,28,-1,33.7,30.7,3.0,0,0,0,0
237,677ee102,20,1518,16,18,13,2,12,1,14,21,-7,19.2,22.6,-3.4,0,0,0,0
238,67ac5bb8,1,84,0,0,0,1,4,0,0,1,-1,0.0,1.9,-1.8,0,0,0,0
239,67d251a2,5,313,3,3,2,2,6,0,1,11,-10,3.4,6.1,-2.7,0,0,0,0
240,6853490f,35,2856,31,32,18,3,0,1,48,38,10,43.4,33.1,10.3,0,0,0,0
241,689c9cf4,21,1422,15,16,13,5,3,1,16,24,-8,16.8,21.3,-4.6,0,0,0,0
242,68a87d66,25,966,10,11,4,14,4,2,10,18,-8,10.6,18.9,-8.3,0,0,0,0
243,69384e5d,20,1786,19,20,18,0,0,2,68,16,52,51.6,15.0,36.6,0,0,0,0
244,6aeb647a,13,1056,11,12,9,1,8,1,15,23,-8,12.3,22.6,-10.2,0,0,0,0
245,6afaebf2,4,64,0,0,0,4,3,1,1,2,-1,0.7,1.7,-0.9,0,0,0,0
246,6b200d45,28,2464,27,28,26,0,0,1,39,32,7,39.5,36.4,3.1,0,0,0,0
247,6b994195,25,2165,24,24,24,1,8,1,27,34,-7,29.9,36.3,-6.4,0,0,0,0
248,6b9f2f3e,7,437,4,4,3,3,12,1,6,7,-1,7.1,7.2,-0.1,0,0,0,0
249,6ba71da5,25,2092,23,24,23,1,12,1,25,39,-14,26.2,29.9,-3.7,0,0,0,0
250,6bb2c084,37,2439,27,26,20,11,1,2,55,33,22,55.0,30.4,24.6,0,0,0,0
251,6bca20fe,4,167,1,1,1,3,0,1,4,2,2,3.0,2.6,0.4,0,0,0,0
252,6c203af0,24,1561,17,15,12,9,6,0,15,36,-21,18.8,29.6,-10.8,0,0,0,0
253,6c6ecdd4,26,1384,15,16,10,10,6,1,21,20,1,18.9,15.3,3.6,0,0,0,0
254,6ca88b2a,21,1699,18,20,15,1,5,1,24,25,-1,21.0,24.5,-3.5,0,0,0,0
255,6d7f8e2a,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
256,6dfd8f05,1,1,0,0,0,1,5,3,0,0,0,0.0,0.0,0.0,0,0,0,0
257,6e345aa9,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
258,6e5b5a45,10,622,6,8,6,2,2,1,9,11,-2,7.5,12.0,-4.5,0,0,0,0
259,6e7f1353,33,2165,24,25,9,8,3,1,43,31,12,42.1,28.3,13.7,0,0,0,0
260,6f5ead86,14,544,6,5,2,9,9,1,5,15,-10,7.7,8.1,-0.4,0,0,0,0
261,6f8cd6d0,32,1929,21,20,13,12,3,1,30,38,-8,30.9,27.4,3.5,0,0,0,0
262,6fb7edd3,9,401,4,3,1,6,4,0,3,4,-1,3.6,6.6,-3.0,0,0,0,0
263,6fbde63a,31,2288,25,30,7,1,3,1,27,44,-17,26.5,35.7,-9.2,0,0,0,0
264,706a60e1,13,331,3,2,0,11,9,2,7,3,4,5.7,3.5,2.3,0,0,0,0
265,70d8e84c,22,1512,16,16,14,6,7,1,14,18,-4,17.4,18.2,-0.9,0,0,0,0
