id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
22721b88,Jordan Amavi,fr FRA,DF,Getafe,28,1994,2.2,51,96,53.1,779,372,28,39,71.8,18,36,50.0,3,11,27.3,0,0.0,0.0,0.0,0,2,0,0,5,Matches
fdd26d71,Fabrizio Angileri,ar ARG,DF,Getafe,28,1994,6.5,153,260,58.8,2800,936,67,87,77.0,65,109,59.6,17,42,40.5,0,0.0,0.1,0.0,0,13,1,0,16,Matches
4a5f2032,Josep Antoni Gayá,es ESP,"DF,MF",Mallorca,22,2000,1.1,6,7,85.7,96,34,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
62a583ee,José Antonio,es ESP,"MF,DF",Cádiz,18,2004,0.5,8,10,80.0,98,50,6,6,100.0,2,2,100.0,0,1,0.0,1,0.0,0.0,+1.0,1,2,1,0,3,Matches
c93231dc,Anuar,ma MAR,"MF,FW",Valladolid,27,1995,2.3,30,40,75.0,363,114,18,23,78.3,9,10,90.0,0,0,,0,0.4,0.0,-0.4,4,3,0,0,3,Matches
58afe001,Mauro Arambarri,uy URU,MF,Getafe,26,1995,11.0,326,421,77.4,6549,2050,112,128,87.5,150,177,84.7,58,99,58.6,1,1.5,1.6,-0.5,15,32,4,2,33,Matches
2bef2bca,Ronald Araújo,uy URU,DF,Barcelona,23,1999,20.0,1139,1287,88.5,21762,7324,406,433,93.8,609,652,93.4,110,174,63.2,2,0.8,0.7,+1.2,6,95,3,1,79,Matches
1e465e70,Sergio Arribas,es ESP,"MF,FW",Real Madrid,20,2001,0.2,9,11,81.8,131,35,6,6,100.0,3,5,60.0,0,0,,0,0.0,0.0,0.0,1,1,1,0,2,Matches
6091cf45,Roberto Arroyo,es ESP,MF,Valladolid,18,2003,0.2,0,5,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
5d133e96,Ricard Artero,es ESP,"MF,FW",Girona,19,2003,1.5,37,47,78.7,431,85,28,32,87.5,5,6,83.3,1,2,50.0,0,0.0,0.1,0.0,0,2,0,0,3,Matches
759d8dd7,Santiago Arzamendia,py PAR,"DF,MF",Cádiz,24,1998,5.4,150,226,66.4,2442,1025,80,94,85.1,54,73,74.0,11,36,30.6,0,0.5,0.2,-0.5,6,14,3,0,17,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Valladolid,33,1989,10.0,233,353,66.0,7218,5138,33,33,100.0,107,112,95.5,91,203,44.8,0,0.0,0.0,0.0,0,4,0,0,0,Matches
45af8a54,Marco Asensio,es ESP,"FW,MF",Real Madrid,26,1996,16.0,650,802,81.0,9900,2248,378,415,91.1,187,222,84.2,56,102,54.9,6,4.9,4.2,+1.1,41,60,26,6,70,Matches
7dcf86f6,Iago Aspas,es ESP,FW,Celta Vigo,34,1987,31.9,936,1227,76.3,14650,3382,517,625,82.7,275,353,77.9,91,131,69.5,3,5.6,5.4,-2.6,83,90,47,2,162,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,33,1989,0.1,3,3,100.0,59,26,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
9fec8860,Ludwig Augustinsson,se SWE,DF,Mallorca,28,1994,1.5,49,70,70.0,727,274,32,35,91.4,13,23,56.5,2,10,20.0,0,0.0,0.1,0.0,1,1,2,2,5,Matches
253a06b9,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,28,1994,19.0,287,526,54.6,5983,1501,131,185,70.8,87,151,57.6,62,139,44.6,2,1.7,2.1,+0.3,18,24,25,14,39,Matches
bfd381b3,Iddrisu Baba,gh GHA,"MF,DF",Mallorca,26,1996,18.9,476,584,81.5,8907,2460,190,212,89.6,221,252,87.7,57,93,61.3,0,0.2,0.3,-0.2,5,42,2,0,47,Matches
075fe5a3,Srđan Babić,rs SRB,DF,Almería,26,1996,33.3,1172,1373,85.4,23290,8365,382,420,91.0,637,700,91.0,142,223,63.7,0,0.3,0.4,-0.3,7,55,3,1,63,Matches
114bbdee,Loïc Bade,fr FRA,DF,Sevilla,22,2000,16.1,735,847,86.8,13873,4762,253,273,92.7,409,445,91.9,64,105,61.0,0,0.1,0.1,-0.1,2,40,0,0,42,Matches
e4346678,Édgar Badía,es ESP,GK,Elche,30,1992,36.0,791,1072,73.8,24081,17998,102,103,99.0,381,393,96.9,306,570,53.7,0,0.0,0.0,0.0,0,10,0,0,0,Matches
518f2234,Alex Baena,es ESP,"MF,FW",Villarreal,21,2001,21.6,681,859,79.3,11154,3034,340,380,89.5,257,301,85.4,59,100,59.0,2,5.2,3.8,-3.2,31,75,43,3,124,Matches
5ccc9672,Alejandro Balde,es ESP,DF,Barcelona,18,2003,27.5,1482,1670,88.7,21525,4340,892,951,93.8,486,536,90.7,71,106,67.0,6,4.9,5.4,+1.1,22,74,22,16,79,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,34,1988,1.3,49,69,71.0,819,242,25,29,86.2,19,26,73.1,5,9,55.6,0,0.0,0.1,0.0,0,4,2,1,7,Matches
cee88597,Iván Balliu,al ALB,DF,Rayo Vallecano,30,1992,35.9,1422,1850,76.9,23328,9525,718,792,90.7,551,707,77.9,118,235,50.2,0,2.8,2.6,-2.8,32,95,34,18,131,Matches
35f6db55,Léo Baptistão,br BRA,"FW,MF",Almería,29,1992,19.2,359,540,66.5,5742,1514,179,229,78.2,124,178,69.7,30,66,45.5,1,1.2,0.9,-0.2,18,30,13,3,51,Matches
03049c8c,Keidi Bare,al ALB,MF,Espanyol,24,1997,5.6,221,267,82.8,3777,1040,106,122,86.9,93,104,89.4,20,31,64.5,1,0.2,0.2,+0.8,3,25,1,0,28,Matches
aad53e64,Kike Barja,es ESP,"FW,MF",Osasuna,25,1997,14.6,316,487,64.9,5033,1204,174,216,80.6,96,153,62.7,30,65,46.2,6,3.9,3.6,+2.1,28,13,25,18,35,Matches
200e89e1,Ander Barrenetxea,es ESP,"FW,DF",Real Sociedad,20,2001,9.8,288,376,76.6,4302,1117,162,187,86.6,95,113,84.1,19,33,57.6,1,1.2,1.1,-0.2,9,14,9,1,27,Matches
45736cec,Pablo Barrios,es ESP,MF,Atlético Madrid,19,2003,8.0,368,450,81.8,5684,1671,198,217,91.2,134,161,83.2,22,38,57.9,1,0.7,0.5,+0.3,4,46,3,0,51,Matches
d637fc22,Rodrigo Battaglia,ar ARG,MF,Mallorca,31,1991,7.6,185,232,79.7,2885,894,93,106,87.7,78,93,83.9,11,20,55.0,0,0.0,0.1,0.0,1,24,1,0,19,Matches
d8712bf9,Bebé,cv CPV,FW,Rayo Vallecano,32,1990,0.7,21,38,55.3,411,101,8,9,88.9,9,17,52.9,4,7,57.1,0,0.1,0.1,-0.1,2,2,1,1,1,Matches
f874dd44,Héctor Bellerín,es ESP,DF,Barcelona,27,1995,1.6,77,96,80.2,1146,419,48,52,92.3,21,25,84.0,5,8,62.5,0,0.1,0.5,-0.1,1,10,4,0,13,Matches
ed5c5fa3,Fran Beltrán,es ESP,MF,Celta Vigo,23,1999,31.7,1604,1816,88.3,28935,6589,658,716,91.9,743,808,92.0,164,221,74.2,2,1.7,2.5,+0.3,24,136,12,4,138,Matches
50cbc806,Iker Benito,es ESP,"FW,MF",Osasuna,19,2002,2.0,31,42,73.8,501,92,24,29,82.8,3,7,42.9,4,5,80.0,0,0.3,0.2,-0.3,3,0,1,1,3,Matches
70d74ece,Karim Benzema,fr FRA,FW,Real Madrid,34,1987,22.6,924,1070,86.4,10990,2417,624,695,89.8,193,210,91.9,24,32,75.0,3,5.8,5.5,-2.8,48,71,51,0,138,Matches
b6e50615,Yuri Berchiche,es ESP,DF,Athletic Club,32,1990,26.7,1304,1580,82.5,22195,8668,640,703,91.0,537,634,84.7,105,153,68.6,1,1.4,1.7,-0.4,21,146,31,14,179,Matches
dc1c2fce,Álex Berenguer,es ESP,FW,Athletic Club,27,1995,25.5,630,955,66.0,9379,2766,372,441,84.4,163,266,61.3,62,152,40.8,1,4.6,5.2,-3.6,52,25,41,16,77,Matches
697295b1,Pedro Bigas,es ESP,DF,Elche,31,1990,22.4,843,1053,80.1,16786,7505,284,314,90.4,449,500,89.8,100,200,50.0,0,0.0,0.3,0.0,0,63,1,1,83,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Almería,20,2001,14.0,183,258,70.9,2226,311,130,158,82.3,44,65,67.7,2,2,100.0,2,1.3,0.7,+0.7,14,7,3,1,14,Matches
506daeac,Blanco,es ESP,MF,Cádiz,22,2000,1.8,57,61,93.4,818,137,31,33,93.9,22,24,91.7,1,1,100.0,0,0.0,0.1,0.0,1,3,1,0,2,Matches
1657f448,Lautaro Blanco,ar ARG,"DF,MF",Elche,23,1999,9.7,235,416,56.5,4363,2284,117,141,83.0,85,139,61.2,32,107,29.9,2,1.5,1.3,+0.5,12,19,17,10,28,Matches
0da6a13e,Theo Bongonda,cd COD,"MF,FW",Cádiz,26,1995,21.5,329,489,67.3,4564,1295,207,254,81.5,87,123,70.7,20,70,28.6,3,3.0,2.4,0.0,20,20,11,4,39,Matches
7f271d74,Wassim Boullif,es ESP,DF,Espanyol,17,2005,1.6,58,61,95.1,998,384,31,32,96.9,21,21,100.0,6,7,85.7,0,0.0,0.0,0.0,0,11,0,0,11,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Sevilla,31,1991,23.9,717,949,75.6,18725,13212,155,155,100.0,341,349,97.7,219,440,49.8,0,0.0,0.0,0.0,0,7,0,0,1,Matches
d49f3e6b,Lucas Boyé,ar ARG,FW,Elche,26,1996,27.4,510,650,78.5,7080,1364,292,338,86.4,140,169,82.8,32,39,82.1,2,2.9,1.6,-0.9,29,35,22,5,63,Matches
fd771f95,Martin Braithwaite,dk DEN,"FW,MF",Espanyol,31,1991,27.3,294,446,65.9,4173,986,183,242,75.6,74,112,66.1,19,30,63.3,2,1.4,1.1,+0.6,12,26,13,2,54,Matches
2475cf9b,Juan Brandáriz,es ESP,DF,Almería,23,1999,16.5,664,806,82.4,11229,4521,313,339,92.3,291,335,86.9,47,96,49.0,0,0.1,0.2,-0.1,2,35,3,2,32,Matches
4accb7e0,Darko Brašanac,rs SRB,MF,Osasuna,30,1992,11.6,306,376,81.4,4620,1215,162,179,90.5,118,143,82.5,11,19,57.9,1,0.7,0.6,+0.3,7,40,7,2,49,Matches
10072610,Claudio Bravo,cl CHI,GK,Betis,39,1983,12.0,232,392,59.2,7419,5674,44,44,100.0,89,91,97.8,96,251,38.2,0,0.0,0.0,0.0,0,5,1,0,1,Matches
8f3565b3,Ante Budimir,hr CRO,FW,Osasuna,31,1991,20.0,194,315,61.6,2324,372,123,172,71.5,55,97,56.7,1,7,14.3,0,0.7,0.6,-0.7,10,13,3,0,23,Matches
edc98fac,Santiago Bueno,uy URU,DF,Girona,23,1998,33.4,1576,1823,86.5,31141,10648,509,557,91.4,875,940,93.1,173,279,62.0,1,1.1,0.7,-0.1,9,148,5,1,148,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,Barcelona,34,1988,26.0,1722,1949,88.4,30610,9017,756,825,91.6,745,822,90.6,183,222,82.4,4,2.8,3.7,+1.2,25,230,33,3,254,Matches
69cbc8b6,Leandro Cabrera,uy URU,DF,Espanyol,31,1991,29.7,959,1343,71.4,19673,9222,307,368,83.4,502,614,81.8,137,314,43.6,1,1.5,1.3,-0.5,14,87,12,4,95,Matches
fe05804b,Cala,es ESP,DF,Cádiz,32,1989,1.5,30,38,78.9,792,274,4,5,80.0,14,17,82.4,12,16,75.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
41b3069f,Fernando Calero,es ESP,"DF,MF",Espanyol,26,1995,17.9,617,765,80.7,11710,4547,245,275,89.1,289,335,86.3,78,139,56.1,1,0.6,0.4,+0.4,4,58,3,0,64,Matches
af34f10d,Alexander Callens,pe PER,DF,Girona,30,1992,1.3,78,93,83.9,1206,505,35,40,87.5,38,47,80.9,1,2,50.0,0,0.0,0.0,0.0,0,5,1,0,6,Matches
7b9c2d84,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,19,2002,22.3,1364,1504,90.7,21221,5654,711,763,93.2,517,548,94.3,89,112,79.5,1,1.5,2.2,-0.5,24,138,17,1,165,Matches
873619c6,Sergio Camello,es ESP,FW,Rayo Vallecano,21,2001,26.7,408,523,78.0,5782,733,235,285,82.5,126,156,80.8,20,28,71.4,5,2.4,1.7,+2.6,28,15,13,0,42,Matches
a6de370d,Sergio Canales,es ESP,"FW,MF",Betis,31,1991,26.7,1116,1474,75.7,16689,4491,623,697,89.4,319,407,78.4,99,211,46.9,3,5.9,5.1,-2.9,56,94,51,14,143,Matches
37f1cf47,Ander Capa,es ESP,DF,Athletic Club,30,1992,1.2,74,91,81.3,1275,441,31,35,88.6,30,37,81.1,8,12,66.7,0,0.0,0.1,0.0,1,5,2,1,12,Matches
5acc4a10,Étienne Capoue,fr FRA,MF,Villarreal,34,1988,21.7,915,1043,87.7,14387,3476,469,516,90.9,362,393,92.1,52,78,66.7,0,1.1,1.0,-1.1,10,115,8,1,98,Matches
c4b888df,Isaac Carcelen,es ESP,DF,Cádiz,29,1993,24.4,747,961,77.7,12672,4769,358,396,90.4,308,394,78.2,64,124,51.6,1,1.3,1.8,-0.3,16,65,17,12,85,Matches
688b96e3,Juan Carlos,es ESP,GK,Girona,34,1988,10.0,288,340,84.7,7160,4635,52,53,98.1,170,176,96.6,66,111,59.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
5b93209a,José Carlos Lazo,es ESP,"MF,FW",Almería,26,1996,0.2,3,4,75.0,49,2,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
5b93209a,José Carlos Lazo,es ESP,"MF,FW",Espanyol,26,1996,1.8,25,35,71.4,335,55,11,14,78.6,10,11,90.9,2,5,40.0,1,0.2,0.1,+0.8,2,0,3,1,4,Matches
2dce876a,Carmona,es ESP,"MF,DF",Elche,20,2002,6.5,129,186,69.4,1917,729,81,100,81.0,37,54,68.5,8,16,50.0,0,0.1,0.2,-0.1,4,6,2,0,10,Matches
2dce876a,Carmona,es ESP,DF,Sevilla,20,2002,5.9,269,330,81.5,4412,1380,131,142,92.3,118,147,80.3,17,32,53.1,1,0.4,0.2,+0.6,2,24,3,2,11,Matches
de39485a,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,28,1993,25.7,863,1091,79.1,11833,3379,565,612,92.3,210,277,75.8,42,97,43.3,3,4.1,4.1,-1.1,47,35,36,7,84,Matches
4958bfb2,Dani Carvajal,es ESP,DF,Real Madrid,30,1992,19.8,1133,1333,85.0,18356,4041,607,664,91.4,416,483,86.1,86,123,69.9,2,2.0,2.0,0.0,22,57,21,8,58,Matches
dee86451,William Carvalho,pt POR,MF,Betis,30,1992,27.1,1510,1745,86.5,24743,7482,786,859,91.5,525,599,87.6,148,194,76.3,1,1.6,2.1,-0.6,22,170,23,1,203,Matches
4d224fe8,Casemiro,br BRA,MF,Real Madrid,30,1992,0.1,7,8,87.5,134,50,6,6,100.0,0,0,,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
da76bab4,Valentín Castellanos,ar ARG,FW,Girona,23,1998,28.9,244,397,61.5,3345,704,144,200,72.0,74,125,59.2,12,17,70.6,0,1.7,2.3,-1.7,15,17,16,1,34,Matches
130a7a3f,Samu Castillejo,es ESP,"FW,MF",Valencia,27,1995,15.1,474,622,76.2,7687,2158,251,284,88.4,159,197,80.7,44,90,48.9,0,3.0,2.7,-3.0,30,49,21,6,76,Matches
274ab13c,Catena,es ESP,DF,Rayo Vallecano,27,1994,34.5,1505,1825,82.5,36676,15330,299,340,87.9,841,914,92.0,361,538,67.1,1,1.4,0.6,-0.4,7,134,3,0,119,Matches
527f063d,Edinson Cavani,uy URU,FW,Valencia,35,1987,16.1,263,354,74.3,4029,556,161,203,79.3,73,94,77.7,22,27,81.5,2,1.7,1.1,+0.3,12,14,4,0,20,Matches
c0617e2b,Dani Ceballos,es ESP,MF,Real Madrid,25,1996,17.4,1362,1504,90.6,21362,6610,745,785,94.9,445,475,93.7,117,146,80.1,4,2.1,2.0,+1.9,30,198,18,1,204,Matches
ae852b7d,Álex Centelles,es ESP,DF,Almería,24,1997,12.5,412,577,71.4,7029,2965,190,223,85.2,170,216,78.7,37,97,38.1,2,1.3,1.1,+0.7,13,32,9,6,35,Matches
5e1028e5,Franco Cervi,ar ARG,"MF,DF",Celta Vigo,28,1994,21.0,620,874,70.9,9395,3007,348,410,84.9,207,272,76.1,44,109,40.4,4,2.7,2.9,+1.3,27,49,26,9,69,Matches
63c5e56b,Pep Chavarría,es ESP,"FW,MF",Rayo Vallecano,24,1998,4.1,126,178,70.8,1933,743,65,77,84.4,45,57,78.9,8,18,44.4,2,0.7,0.5,+1.3,11,7,8,2,19,Matches
873ce3a2,Pape Cheikh Diop,sn SEN,MF,Elche,24,1997,0.4,14,19,73.7,222,71,8,9,88.9,6,8,75.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1cb49278,Andreas Christensen,dk DEN,DF,Barcelona,26,1996,19.6,1416,1507,94.0,25804,8685,549,580,94.7,740,761,97.2,113,142,79.6,1,0.5,0.9,+0.5,6,114,4,0,91,Matches
b8a642fc,Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,23,1999,26.0,697,908,76.8,10572,2312,402,467,86.1,229,289,79.2,50,76,65.8,5,4.3,4.4,+0.7,44,35,45,7,85,Matches
ec1a731e,Víctor Chust,es ESP,DF,Cádiz,22,2000,10.7,364,440,82.7,8016,2967,105,118,89.0,172,192,89.6,78,113,69.0,0,0.0,0.1,0.0,1,22,1,0,22,Matches
9a0408b6,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,28,1994,14.2,575,700,82.1,11074,3062,226,268,84.3,273,307,88.9,70,96,72.9,0,0.3,0.3,-0.3,6,63,4,0,65,Matches
33a61a52,Carlos Clerc,es ESP,"DF,MF",Elche,30,1992,29.3,1040,1397,74.4,16100,6659,563,638,88.2,392,495,79.2,63,179,35.2,1,2.1,2.0,-1.1,16,78,18,9,107,Matches
85dace26,Álex Collado,es ESP,MF,Elche,23,1999,8.1,276,336,82.1,4177,909,164,177,92.7,77,92,83.7,24,36,66.7,1,1.6,1.6,-0.6,20,25,10,2,34,Matches
b3f62bfc,Diego Collado,es ESP,FW,Villarreal,21,2001,0.1,5,7,71.4,111,15,2,3,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
15937e17,Eray Cömert,ch SUI,DF,Valencia,24,1998,18.6,815,945,86.2,17301,5980,208,234,88.9,484,514,94.2,113,170,66.5,0,0.1,0.2,-0.1,3,48,2,0,54,Matches
5ae499d0,Santi Comesaña,es ESP,MF,Rayo Vallecano,25,1996,27.2,1024,1240,82.6,16598,5032,533,604,88.2,377,449,84.0,83,115,72.2,2,2.2,2.0,-0.2,41,136,17,2,150,Matches
0f26ffd7,Copete,es ESP,DF,Mallorca,22,1999,24.5,668,880,75.9,13455,5746,232,262,88.5,319,366,87.2,106,199,53.3,0,0.2,0.3,-0.2,3,61,4,1,58,Matches
a6951bf8,Francis Coquelin,fr FRA,MF,Villarreal,31,1991,8.3,265,311,85.2,3778,803,152,167,91.0,80,88,90.9,14,20,70.0,0,1.0,1.2,-1.0,6,19,3,1,29,Matches
fb938d24,Jesús Corona,mx MEX,FW,Sevilla,29,1993,1.2,33,42,78.6,446,40,22,22,100.0,8,13,61.5,2,4,50.0,0,0.2,0.2,-0.2,3,1,2,0,3,Matches
01eb744d,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,27,1995,16.2,406,520,78.1,5237,1201,270,310,87.1,93,118,78.8,16,37,43.2,1,3.5,3.6,-2.5,23,27,19,3,58,Matches
c78b352d,Thierry Correia,pt POR,DF,Valencia,23,1999,22.3,1047,1363,76.8,17275,6276,569,640,88.9,362,466,77.7,98,194,50.5,0,1.1,2.1,-1.1,14,101,26,14,104,Matches
808d48f3,Jaume Costa,es ESP,DF,Mallorca,34,1988,28.9,854,1165,73.3,14099,5450,440,505,87.1,336,449,74.8,66,139,47.5,1,2.5,2.7,-1.5,31,55,31,17,74,Matches
76c2a023,Samu Costa,pt POR,MF,Almería,21,2000,22.1,864,1097,78.8,15886,5134,383,439,87.2,368,428,86.0,102,169,60.4,2,1.0,1.0,+1.0,13,68,11,0,91,Matches
1840e36d,Thibaut Courtois,be BEL,GK,Real Madrid,30,1992,31.0,980,1136,86.3,23008,14737,219,220,99.5,560,567,98.8,196,341,57.5,0,0.4,0.0,-0.4,2,6,1,0,0,Matches
1944818c,Yan Couto,br BRA,"DF,MF",Girona,20,2002,12.9,444,598,74.2,7221,2170,229,262,87.4,158,212,74.5,39,73,53.4,2,2.4,2.1,-0.4,19,33,20,11,55,Matches
a56da3ba,Juan Cruz Armada,es ESP,DF,Osasuna,30,1992,22.9,746,985,75.7,12722,5613,350,395,88.6,319,406,78.6,64,137,46.7,0,1.0,1.0,-1.0,15,66,17,10,68,Matches
cc2dd8a5,Juan Cruz,es ESP,FW,Betis,22,2000,2.0,25,39,64.1,282,72,17,19,89.5,5,11,45.5,0,4,0.0,0,0.1,0.1,-0.1,2,0,0,0,1,Matches
